IncidentID,Timestamp,Resource,IncidentType,Severity,ResolutionTime
INC_1218,2023-09-21 17:36:00,Resource_32,Security Breach,Medium,23.37930744089144
INC_1219,2023-06-18 14:38:00,Resource_37,Performance,Low,5.202734594106216
INC_1220,2023-12-15 15:16:00,Resource_46,Outage,High,4.369411074057139
INC_1221,2023-02-03 15:41:00,Resource_18,Hardware Failure,Low,47.15930684787811
INC_1222,2023-09-19 15:29:00,Resource_46,Performance,High,46.20230613037677
INC_1223,2023-12-02 01:21:00,Resource_41,Security Breach,Medium,27.181335778820166
INC_1224,2023-03-25 09:17:00,Resource_41,Performance,High,22.691016082132723
INC_1225,2023-07-07 02:49:00,Resource_23,Performance,Low,35.172513324008335
INC_1226,2023-02-22 22:04:00,Resource_23,Configuration Issue,Medium,31.57885362468713
INC_1227,2023-02-17 11:44:00,Resource_18,Performance,Low,37.459150735217776
INC_1228,2023-05-05 09:13:00,Resource_43,Security Breach,High,8.968650722889393
INC_1229,2023-05-28 05:30:00,Resource_7,Outage,Low,38.63777665843361
INC_1230,2023-09-05 22:32:00,Resource_45,Configuration Issue,Medium,6.4013044059880375
INC_1231,2023-11-04 07:18:00,Resource_13,Performance,Critical,1.0088502493494569
INC_1232,2023-04-20 21:50:00,Resource_14,Configuration Issue,Low,17.716346143561175
INC_1233,2023-02-21 05:40:00,Resource_40,Security Breach,High,14.849707473027461
INC_1234,2023-10-31 01:15:00,Resource_35,Outage,Low,43.39904695717367
INC_1235,2023-03-10 19:50:00,Resource_47,Performance,Low,27.713129128484272
INC_1236,2023-12-27 06:34:00,Resource_7,Performance,Medium,14.439251996908853
INC_1237,2023-07-23 03:30:00,Resource_36,Outage,Low,29.071153299540537
INC_1238,2023-10-30 16:45:00,Resource_9,Outage,Low,40.312626219736295
INC_1239,2023-12-18 15:40:00,Resource_44,Security Breach,Low,39.543694540773004
INC_1240,2023-06-17 19:24:00,Resource_39,Configuration Issue,High,5.340774303921014
INC_1241,2023-03-28 16:07:00,Resource_17,Performance,Medium,12.062848045761635
INC_1242,2023-09-21 05:22:00,Resource_8,Performance,Low,32.83197161932201
INC_1243,2023-07-21 08:23:00,Resource_33,Performance,Medium,23.38089099674226
INC_1244,2023-10-25 18:47:00,Resource_32,Hardware Failure,Low,31.31446617029636
INC_1245,2023-12-15 12:29:00,Resource_18,Configuration Issue,Medium,43.211748793739766
INC_1246,2023-09-26 15:21:00,Resource_21,Performance,High,14.889975669094719
INC_1247,2023-04-05 10:26:00,Resource_7,Performance,Low,34.93195850862452
INC_1248,2023-01-14 03:53:00,Resource_9,Performance,Low,32.04212704469997
INC_1249,2023-04-16 21:58:00,Resource_43,Hardware Failure,Medium,3.7793963823739967
INC_1250,2023-06-18 03:44:00,Resource_48,Performance,High,29.166668811616915
INC_1251,2023-08-18 22:54:00,Resource_16,Outage,High,28.33745268982042
INC_1252,2023-07-18 04:18:00,Resource_27,Performance,Low,15.131429048717122
INC_1253,2023-12-23 20:00:00,Resource_41,Performance,Low,24.7775891626182
INC_1254,2023-12-30 22:15:00,Resource_5,Configuration Issue,Low,6.340545292118039
INC_1255,2023-05-30 09:50:00,Resource_35,Performance,Medium,6.163593670599915
INC_1256,2023-10-11 16:59:00,Resource_44,Security Breach,Medium,17.26516033965155
INC_1257,2023-12-18 20:19:00,Resource_11,Performance,Medium,28.93081269221191
INC_1258,2023-03-02 18:24:00,Resource_44,Configuration Issue,High,38.54909887572155
INC_1259,2023-05-05 21:19:00,Resource_29,Configuration Issue,Medium,43.104676872587255
INC_1260,2023-08-01 21:27:00,Resource_47,Outage,Medium,31.92804003595131
INC_1261,2023-01-31 18:06:00,Resource_21,Configuration Issue,High,34.84106713639122
INC_1262,2023-11-30 12:35:00,Resource_50,Performance,Low,34.073543888238895
INC_1263,2023-03-18 23:06:00,Resource_49,Outage,Low,36.33712530183658
INC_1264,2023-04-16 17:06:00,Resource_36,Performance,Low,12.131859027306914
INC_1265,2023-09-17 22:11:00,Resource_28,Performance,Low,12.819945547192324
INC_1266,2023-11-18 17:13:00,Resource_24,Configuration Issue,High,14.90678385437653
INC_1267,2023-09-02 21:09:00,Resource_37,Configuration Issue,Low,22.629905374925503
INC_1268,2023-06-30 20:02:00,Resource_22,Performance,Medium,44.50868069763796
INC_1269,2023-09-18 16:20:00,Resource_16,Configuration Issue,Medium,10.482026563148654
INC_1270,2023-01-23 15:09:00,Resource_11,Security Breach,High,38.29046620628283
INC_1271,2023-11-14 08:20:00,Resource_39,Performance,Low,39.41558169018162
INC_1272,2023-05-02 14:55:00,Resource_4,Configuration Issue,Low,47.666337818297706
INC_1273,2023-06-26 03:20:00,Resource_17,Performance,Low,13.170310579470469
INC_1274,2023-11-07 22:34:00,Resource_20,Performance,Critical,20.01600126348945
INC_1275,2023-11-02 04:20:00,Resource_20,Security Breach,Low,42.45913202607357
INC_1276,2023-09-03 02:07:00,Resource_10,Performance,Medium,35.702975989583656
INC_1277,2023-06-07 23:08:00,Resource_12,Outage,Low,31.96026780363789
INC_1278,2023-01-22 14:58:00,Resource_33,Configuration Issue,Low,18.1779382915147
INC_1279,2023-07-27 07:37:00,Resource_23,Configuration Issue,Low,30.278748716581497
INC_1280,2023-10-09 08:10:00,Resource_37,Configuration Issue,Medium,14.819485680617797
INC_1281,2023-08-26 21:07:00,Resource_26,Hardware Failure,Low,24.582740229787834
INC_1282,2023-04-17 11:14:00,Resource_50,Outage,High,19.22330018206946
INC_1283,2023-08-08 01:27:00,Resource_17,Outage,Low,10.452486199673572
INC_1284,2023-09-08 23:56:00,Resource_32,Performance,Medium,15.097545673588161
INC_1285,2023-12-16 21:52:00,Resource_34,Hardware Failure,Low,5.433598793521783
INC_1286,2023-07-15 01:18:00,Resource_28,Performance,Low,22.09035088646451
INC_1287,2023-02-28 01:51:00,Resource_5,Configuration Issue,High,32.99071310866134
INC_1288,2023-03-02 17:59:00,Resource_18,Performance,Low,40.59166086863137
INC_1289,2023-02-28 20:18:00,Resource_39,Outage,Low,22.06386762709631
INC_1290,2023-08-08 23:11:00,Resource_20,Performance,Low,47.03439023631108
INC_1291,2023-07-09 16:08:00,Resource_37,Configuration Issue,Low,21.727423976154068
INC_1292,2023-11-18 17:05:00,Resource_45,Configuration Issue,Medium,38.3415073469527
INC_1293,2023-01-27 11:12:00,Resource_39,Security Breach,Low,34.438976402518996
INC_1294,2023-03-25 13:58:00,Resource_13,Performance,Low,14.133145616994625
INC_1295,2023-09-08 19:30:00,Resource_30,Outage,Low,6.4973329525123695
INC_1296,2023-01-02 17:12:00,Resource_22,Performance,Low,21.52265293743867
INC_1297,2023-07-28 05:46:00,Resource_48,Security Breach,Low,3.3039853083130803
INC_1298,2023-11-08 04:18:00,Resource_14,Performance,Low,26.87095499826545
INC_1299,2023-05-15 18:19:00,Resource_15,Performance,Medium,15.916154039450488
INC_1300,2023-11-18 01:24:00,Resource_3,Performance,Low,17.809983601566163
INC_1301,2023-09-16 14:50:00,Resource_50,Configuration Issue,Low,24.71464507209361
INC_1302,2023-04-04 09:10:00,Resource_9,Outage,Low,28.462501372785944
INC_1303,2023-01-02 03:30:00,Resource_25,Outage,Medium,29.095168302886233
INC_1304,2023-11-21 15:01:00,Resource_15,Hardware Failure,Low,24.665404824341632
INC_1305,2023-04-16 17:05:00,Resource_43,Performance,Low,20.42964333624496
INC_1306,2023-04-08 04:31:00,Resource_38,Performance,Medium,44.78691876575296
INC_1307,2023-11-27 02:00:00,Resource_47,Performance,Medium,22.238167628978164
INC_1308,2023-09-17 20:11:00,Resource_43,Performance,Critical,41.289726527424904
INC_1309,2023-05-01 03:20:00,Resource_49,Outage,Low,25.179695576191996
INC_1310,2023-03-18 02:28:00,Resource_20,Performance,Critical,3.4721135909028087
INC_1311,2023-10-06 18:04:00,Resource_11,Performance,Low,37.39275116536244
INC_1312,2023-04-09 19:58:00,Resource_28,Outage,Low,20.72582058013765
INC_1313,2023-10-30 01:38:00,Resource_16,Outage,High,28.290852089610834
INC_1314,2023-02-02 12:17:00,Resource_15,Performance,Low,42.711728474861275
INC_1315,2023-05-15 13:32:00,Resource_3,Security Breach,High,16.470233000081326
INC_1316,2023-04-08 21:39:00,Resource_9,Performance,Low,13.28538247237467
INC_1317,2023-02-01 01:51:00,Resource_46,Performance,Low,17.693116810399676
INC_1318,2023-09-11 09:47:00,Resource_49,Security Breach,Low,10.178115870500932
INC_1319,2023-11-09 22:47:00,Resource_17,Security Breach,Medium,16.519145995524585
INC_1320,2023-10-01 09:43:00,Resource_6,Outage,High,11.542835358631256
INC_1321,2023-03-06 05:28:00,Resource_19,Performance,Low,25.205202941387896
INC_1322,2023-07-19 03:24:00,Resource_22,Configuration Issue,Low,28.68647386423242
INC_1323,2023-05-15 21:19:00,Resource_11,Configuration Issue,Low,13.180281614344823
INC_1324,2023-04-13 01:11:00,Resource_6,Configuration Issue,High,32.515396923913634
INC_1325,2023-06-28 13:55:00,Resource_30,Configuration Issue,Critical,20.646899004233894
INC_1326,2023-10-02 15:29:00,Resource_6,Performance,Medium,4.118772056899957
INC_1327,2023-10-20 20:42:00,Resource_28,Outage,High,14.624868368992136
INC_1328,2023-12-10 12:29:00,Resource_3,Outage,Low,8.59031168738378
INC_1329,2023-02-11 11:47:00,Resource_14,Configuration Issue,High,29.48889072067563
INC_1330,2023-10-15 13:43:00,Resource_2,Configuration Issue,Low,30.652655648149594
INC_1331,2023-03-25 13:19:00,Resource_31,Performance,Low,30.184590636522472
INC_1332,2023-04-20 22:26:00,Resource_18,Configuration Issue,Medium,35.166718481914785
INC_1333,2023-08-18 06:37:00,Resource_5,Configuration Issue,Low,43.55496212097081
INC_1334,2023-06-26 04:19:00,Resource_41,Performance,Medium,43.039716352002465
INC_1335,2023-12-25 22:38:00,Resource_21,Outage,Medium,30.680205927475715
INC_1336,2023-11-17 10:19:00,Resource_13,Outage,Low,4.983512872121624
INC_1337,2023-05-13 10:27:00,Resource_32,Configuration Issue,Low,44.77229091033057
INC_1338,2023-11-21 06:07:00,Resource_3,Performance,Medium,37.57691695944926
INC_1339,2023-08-15 14:12:00,Resource_47,Configuration Issue,Low,30.492761862001814
INC_1340,2023-12-08 23:55:00,Resource_13,Performance,Low,31.383104495993045
INC_1341,2023-12-05 07:13:00,Resource_19,Hardware Failure,High,42.155984754667784
INC_1342,2023-04-17 21:06:00,Resource_10,Security Breach,Medium,6.3011329676554215
INC_1343,2023-04-09 15:20:00,Resource_25,Hardware Failure,Medium,34.582633881092256
INC_1344,2023-11-26 08:06:00,Resource_49,Security Breach,Low,32.70690339152413
INC_1345,2023-07-20 05:18:00,Resource_36,Performance,Medium,40.56874829303903
INC_1346,2023-05-06 20:53:00,Resource_29,Outage,Low,11.95435569556703
INC_1347,2023-09-30 11:10:00,Resource_26,Performance,Low,21.27955416751783
INC_1348,2023-10-13 00:06:00,Resource_21,Performance,Medium,23.16947285247981
INC_1349,2023-06-13 12:35:00,Resource_5,Hardware Failure,Low,46.90368742921834
INC_1350,2023-12-10 01:04:00,Resource_9,Outage,High,8.094220916304273
INC_1351,2023-11-18 21:32:00,Resource_11,Performance,Medium,43.172868794193064
INC_1352,2023-06-20 23:01:00,Resource_14,Security Breach,Medium,47.92446292093158
INC_1353,2023-12-10 05:03:00,Resource_38,Performance,Medium,21.931786657745533
INC_1354,2023-04-02 08:33:00,Resource_32,Security Breach,High,4.885769967907706
INC_1355,2023-01-10 17:14:00,Resource_40,Performance,Critical,25.18652385601276
INC_1356,2023-10-20 19:16:00,Resource_10,Outage,Low,9.21050812085622
INC_1357,2023-05-14 09:45:00,Resource_14,Performance,Low,45.52479274195109
INC_1358,2023-12-15 23:39:00,Resource_8,Outage,Medium,1.355675825012245
INC_1359,2023-05-10 14:11:00,Resource_42,Outage,Low,4.279045867287778
INC_1360,2023-12-31 13:46:00,Resource_6,Performance,Low,0.9887792626650036
INC_1361,2023-07-18 10:56:00,Resource_46,Hardware Failure,Medium,5.538334038145732
INC_1362,2023-01-14 02:19:00,Resource_39,Outage,High,21.3520800752619
INC_1363,2023-08-26 14:25:00,Resource_42,Configuration Issue,Low,21.31158164535949
INC_1364,2023-07-05 01:18:00,Resource_34,Configuration Issue,Low,33.04198227641452
INC_1365,2023-12-09 06:33:00,Resource_17,Hardware Failure,Medium,3.073906178550936
INC_1366,2023-06-21 22:18:00,Resource_9,Outage,Medium,12.318753059164193
INC_1367,2023-04-28 22:58:00,Resource_13,Outage,Medium,37.85416771652123
INC_1368,2023-08-03 04:53:00,Resource_45,Performance,Low,39.39440574877271
INC_1369,2023-04-28 23:38:00,Resource_14,Performance,Low,37.352995243305784
INC_1370,2023-07-31 10:51:00,Resource_48,Hardware Failure,High,47.068425089334305
INC_1371,2023-03-21 12:58:00,Resource_50,Hardware Failure,Medium,23.627641491894614
INC_1372,2023-08-22 20:12:00,Resource_44,Performance,Medium,4.417123817181889
INC_1373,2023-07-12 06:33:00,Resource_7,Outage,Medium,9.638356762792727
INC_1374,2023-11-16 16:54:00,Resource_37,Configuration Issue,Medium,37.24086003048727
INC_1375,2023-07-17 00:28:00,Resource_15,Security Breach,Low,1.7037623438302794
INC_1376,2023-04-17 22:31:00,Resource_39,Outage,Low,16.151731575515225
INC_1377,2023-01-18 15:37:00,Resource_44,Outage,Low,25.270715397194014
INC_1378,2023-05-10 01:14:00,Resource_22,Hardware Failure,Low,11.245164792237857
INC_1379,2023-09-02 13:47:00,Resource_32,Performance,Medium,27.23022944053556
INC_1380,2023-11-11 16:26:00,Resource_2,Hardware Failure,Low,22.323912524247717
INC_1381,2023-03-04 10:52:00,Resource_15,Configuration Issue,Critical,39.112129700813085
INC_1382,2023-01-31 01:30:00,Resource_43,Security Breach,Critical,10.562200560723587
INC_1383,2023-09-06 19:29:00,Resource_1,Performance,High,9.90385022572209
INC_1384,2023-02-15 05:04:00,Resource_34,Performance,Low,37.54326785533814
INC_1385,2023-05-11 13:58:00,Resource_46,Performance,Low,12.263287424614198
INC_1386,2023-02-07 04:10:00,Resource_35,Configuration Issue,Low,38.872053635695714
INC_1387,2023-07-04 05:37:00,Resource_40,Outage,Low,19.666126561562326
INC_1388,2023-07-23 10:34:00,Resource_24,Security Breach,Medium,38.45639404356335
INC_1389,2023-07-26 08:34:00,Resource_48,Configuration Issue,High,37.35998318260888
INC_1390,2023-12-06 01:03:00,Resource_21,Configuration Issue,Critical,16.616313131291854
INC_1391,2023-08-23 18:53:00,Resource_28,Performance,Critical,34.95978366445119
INC_1392,2023-05-19 02:10:00,Resource_30,Security Breach,Low,39.612749882928526
INC_1393,2023-01-10 16:37:00,Resource_8,Performance,High,12.844444044671777
INC_1394,2023-03-23 16:53:00,Resource_35,Hardware Failure,Low,3.7512162186058666
INC_1395,2023-09-12 15:38:00,Resource_31,Hardware Failure,Medium,47.463285631209544
INC_1396,2023-03-12 00:16:00,Resource_10,Outage,Low,21.198467394259087
INC_1397,2023-08-11 12:58:00,Resource_36,Security Breach,High,14.388266480741795
INC_1398,2023-11-03 23:27:00,Resource_46,Performance,Low,25.693553525252234
INC_1399,2023-02-02 15:34:00,Resource_45,Outage,High,30.748279249335873
INC_1400,2023-06-11 05:08:00,Resource_46,Security Breach,Low,10.818182245083772
INC_1401,2023-09-02 11:11:00,Resource_34,Performance,Medium,14.722616443713374
INC_1402,2023-10-20 01:23:00,Resource_22,Performance,Medium,5.373473316625506
INC_1403,2023-01-31 11:54:00,Resource_44,Outage,High,9.592535501708458
INC_1404,2023-02-27 01:34:00,Resource_43,Configuration Issue,Low,17.980049878545447
INC_1405,2023-06-25 11:56:00,Resource_36,Performance,High,17.727128389668664
INC_1406,2023-06-21 01:47:00,Resource_3,Security Breach,Medium,46.92906312538934
INC_1407,2023-04-13 11:31:00,Resource_33,Security Breach,Low,25.234597958751653
INC_1408,2023-02-23 07:03:00,Resource_5,Hardware Failure,Medium,12.088421851306787
INC_1409,2023-07-22 03:33:00,Resource_6,Hardware Failure,Low,42.64985619093177
INC_1410,2023-04-20 17:20:00,Resource_16,Configuration Issue,Low,13.27708207856603
INC_1411,2023-08-15 16:00:00,Resource_50,Outage,High,31.578100323657093
INC_1412,2023-04-05 17:14:00,Resource_2,Performance,High,41.52920887923856
INC_1413,2023-04-07 08:29:00,Resource_6,Performance,Low,8.686142450372106
INC_1414,2023-04-11 08:58:00,Resource_38,Performance,High,44.43354739875129
INC_1415,2023-12-28 19:32:00,Resource_6,Security Breach,High,7.092881092839795
INC_1416,2023-12-22 14:52:00,Resource_18,Performance,Medium,16.55439281777252
INC_1417,2023-06-04 22:45:00,Resource_41,Security Breach,High,19.586114542250545
INC_1418,2023-12-24 03:36:00,Resource_2,Performance,Low,6.36291340796887
INC_1419,2023-09-03 06:51:00,Resource_24,Performance,Low,14.656503966643134
INC_1420,2023-01-31 17:04:00,Resource_23,Performance,Low,47.120336342862856
INC_1421,2023-02-12 16:56:00,Resource_31,Performance,High,8.277162306115631
INC_1422,2023-09-29 02:22:00,Resource_27,Performance,Medium,9.713267166502137
INC_1423,2023-09-18 14:51:00,Resource_5,Performance,Medium,16.202109053582205
INC_1424,2023-09-10 11:02:00,Resource_40,Performance,Low,29.028672695650158
INC_1425,2023-07-03 06:33:00,Resource_40,Hardware Failure,Medium,32.06871377490074
INC_1426,2023-10-09 19:17:00,Resource_12,Hardware Failure,Low,18.80202996947993
INC_1427,2023-07-16 16:17:00,Resource_18,Performance,Low,0.8381194632563502
INC_1428,2023-02-12 18:11:00,Resource_16,Outage,Medium,41.928218514919536
INC_1429,2023-07-18 02:13:00,Resource_11,Performance,Low,32.25240244926205
INC_1430,2023-07-22 10:02:00,Resource_13,Configuration Issue,Low,17.32840298180457
INC_1431,2023-07-29 14:47:00,Resource_32,Outage,Low,25.322176853972266
INC_1432,2023-06-02 00:07:00,Resource_32,Configuration Issue,High,13.609833104317836
INC_1433,2023-09-26 23:24:00,Resource_45,Performance,High,43.359311962775074
INC_1434,2023-06-08 20:53:00,Resource_49,Configuration Issue,Medium,8.468843369188404
INC_1435,2023-06-10 12:24:00,Resource_17,Outage,Low,15.722943722624338
INC_1436,2023-02-21 01:36:00,Resource_14,Performance,Medium,1.2720177695689332
INC_1437,2023-11-25 01:18:00,Resource_15,Outage,Low,9.241130075433801
INC_1438,2023-10-23 00:03:00,Resource_14,Hardware Failure,Medium,0.5173408099298269
INC_1439,2023-10-20 16:38:00,Resource_33,Performance,Medium,23.866642051609762
INC_1440,2023-08-17 18:31:00,Resource_45,Outage,Medium,22.86470234224846
INC_1441,2023-03-08 20:10:00,Resource_30,Hardware Failure,Medium,30.61738894914878
INC_1442,2023-06-27 22:25:00,Resource_27,Performance,High,9.432702680686408
INC_1443,2023-05-18 05:49:00,Resource_27,Performance,Low,33.84053871476334
INC_1444,2023-08-06 07:40:00,Resource_20,Outage,Critical,35.043805083484926
INC_1445,2023-05-18 20:18:00,Resource_27,Security Breach,High,4.6573951196267505
INC_1446,2023-10-17 04:44:00,Resource_19,Performance,Low,20.59369640991463
INC_1447,2023-07-02 23:28:00,Resource_37,Outage,Critical,37.62163906401563
INC_1448,2023-06-09 20:19:00,Resource_39,Performance,Medium,33.71047802427812
INC_1449,2023-04-08 22:10:00,Resource_38,Outage,Low,11.88059038136319
INC_1450,2023-07-11 07:57:00,Resource_8,Hardware Failure,Critical,45.74631830947077
INC_1451,2023-03-04 13:44:00,Resource_4,Configuration Issue,Medium,33.95828742349006
INC_1452,2023-06-29 06:17:00,Resource_15,Performance,Low,2.98489534944187
INC_1453,2023-01-23 00:59:00,Resource_32,Performance,Medium,20.843216388178448
INC_1454,2023-06-24 02:03:00,Resource_28,Outage,Low,32.878638024216876
INC_1455,2023-11-19 05:40:00,Resource_42,Configuration Issue,Low,46.75542836787646
INC_1456,2023-09-07 15:04:00,Resource_36,Hardware Failure,Low,24.567210318703818
INC_1457,2023-05-06 02:01:00,Resource_32,Performance,Low,43.34564081441655
INC_1458,2023-09-15 10:29:00,Resource_40,Performance,High,34.61631415030512
INC_1459,2023-08-27 01:45:00,Resource_6,Outage,Critical,41.008739840213394
INC_1460,2023-02-06 21:12:00,Resource_12,Performance,Low,14.659147258989767
INC_1461,2023-12-30 10:30:00,Resource_23,Performance,Medium,41.86777395809467
INC_1462,2023-10-06 13:51:00,Resource_31,Security Breach,High,22.513503471358543
INC_1463,2023-11-12 05:37:00,Resource_44,Performance,Medium,26.903314059877598
INC_1464,2023-10-26 02:41:00,Resource_31,Configuration Issue,High,4.69570530755267
INC_1465,2023-12-27 04:44:00,Resource_33,Outage,High,1.0853530880408098
INC_1466,2023-10-23 21:24:00,Resource_27,Hardware Failure,Low,9.240628978426896
INC_1467,2023-01-20 05:46:00,Resource_6,Performance,Low,7.276094082445118
INC_1468,2023-03-25 18:06:00,Resource_2,Outage,Low,15.296699441765186
INC_1469,2023-04-13 21:48:00,Resource_34,Performance,Medium,7.082066545230434
INC_1470,2023-12-11 10:48:00,Resource_25,Outage,Medium,37.00482577336604
INC_1471,2023-04-30 14:08:00,Resource_10,Outage,Medium,8.209348407893565
INC_1472,2023-05-30 15:36:00,Resource_9,Hardware Failure,Medium,20.944152187536545
INC_1473,2023-01-25 03:47:00,Resource_12,Performance,Medium,33.88512296979548
INC_1474,2023-03-16 19:46:00,Resource_40,Hardware Failure,High,23.58710955748198
INC_1475,2023-01-27 10:58:00,Resource_34,Security Breach,Low,36.37722221875559
INC_1476,2023-09-07 23:57:00,Resource_2,Performance,Low,5.177325517526589
INC_1477,2023-12-08 01:25:00,Resource_39,Configuration Issue,Low,26.10698609979106
INC_1478,2023-08-06 12:42:00,Resource_9,Configuration Issue,Low,38.58598488306549
INC_1479,2023-01-15 17:21:00,Resource_26,Outage,Medium,18.531979339931365
INC_1480,2023-05-03 01:35:00,Resource_42,Performance,Medium,7.552735899770892
INC_1481,2023-08-21 17:03:00,Resource_7,Performance,Medium,8.291566554234382
INC_1482,2023-03-01 00:30:00,Resource_16,Performance,Critical,35.185107753094584
INC_1483,2023-06-25 02:58:00,Resource_10,Performance,Medium,13.543653733477472
INC_1484,2023-11-18 15:48:00,Resource_33,Configuration Issue,Low,24.67565113289367
INC_1485,2023-05-11 18:06:00,Resource_19,Security Breach,Medium,35.297165091312365
INC_1486,2023-03-04 16:54:00,Resource_34,Performance,Medium,40.82656256220417
INC_1487,2023-07-06 06:18:00,Resource_27,Security Breach,Low,15.340926563567736
INC_1488,2023-07-25 11:32:00,Resource_22,Performance,Medium,8.04657228241927
INC_1489,2023-09-04 00:41:00,Resource_6,Configuration Issue,Low,33.96540917938816
INC_1490,2023-01-08 17:59:00,Resource_33,Hardware Failure,Low,22.58584524242333
INC_1491,2023-12-14 00:09:00,Resource_19,Performance,Low,6.035977816162129
INC_1492,2023-02-19 01:48:00,Resource_29,Performance,High,8.89171361836712
INC_1493,2023-02-09 16:39:00,Resource_37,Configuration Issue,Medium,26.834528245113056
INC_1494,2023-02-09 22:22:00,Resource_4,Outage,Medium,5.701580399632965
INC_1495,2023-12-18 01:09:00,Resource_46,Outage,Low,20.72383731168967
INC_1496,2023-05-29 21:54:00,Resource_49,Outage,High,3.6747368265872344
INC_1497,2023-08-05 10:58:00,Resource_48,Performance,Medium,43.14401005767373
INC_1498,2023-03-30 01:02:00,Resource_22,Outage,Medium,11.680430759160103
INC_1499,2023-08-27 19:12:00,Resource_39,Outage,Medium,28.514436949298663
INC_1500,2023-03-06 00:33:00,Resource_23,Performance,Medium,36.57897833498465
INC_1501,2023-07-22 20:46:00,Resource_20,Security Breach,Low,15.90087624819839
INC_1502,2023-09-13 11:46:00,Resource_2,Outage,Medium,30.740365025833835
INC_1503,2023-10-29 11:39:00,Resource_47,Outage,Low,8.955497164658757
INC_1504,2023-02-27 14:45:00,Resource_38,Configuration Issue,Low,7.32643066707924
INC_1505,2023-05-30 15:23:00,Resource_40,Hardware Failure,Medium,23.162073464551945
INC_1506,2023-04-24 07:38:00,Resource_27,Performance,Medium,29.550546503028755
INC_1507,2023-03-30 02:31:00,Resource_45,Performance,Low,14.84442185031794
INC_1508,2023-02-19 23:41:00,Resource_36,Configuration Issue,Medium,34.51793927828936
INC_1509,2023-11-08 11:36:00,Resource_19,Security Breach,Low,19.210733659408827
INC_1510,2023-09-28 02:11:00,Resource_18,Configuration Issue,Low,2.1862212539075783
INC_1511,2023-10-04 16:46:00,Resource_39,Performance,Medium,28.199846721877854
INC_1512,2023-02-12 05:52:00,Resource_6,Performance,Critical,30.86170357273927
INC_1513,2023-08-17 01:04:00,Resource_31,Hardware Failure,Medium,44.43171510993599
INC_1514,2023-06-27 05:04:00,Resource_50,Performance,Medium,36.70303309359958
INC_1515,2023-11-29 09:45:00,Resource_27,Configuration Issue,Low,43.81168839825604
INC_1516,2023-05-02 22:19:00,Resource_40,Configuration Issue,Low,24.601064554841447
INC_1517,2023-05-29 16:46:00,Resource_8,Performance,High,38.030304475504316
INC_1518,2023-08-04 23:34:00,Resource_28,Outage,Low,6.421200951015055
INC_1519,2023-12-03 15:18:00,Resource_42,Performance,Medium,12.545503310716875
INC_1520,2023-03-12 20:56:00,Resource_9,Performance,Medium,34.95660554543273
INC_1521,2023-10-07 13:13:00,Resource_48,Configuration Issue,Low,26.054973222223097
INC_1522,2023-08-09 22:28:00,Resource_45,Configuration Issue,Low,33.122154994338096
INC_1523,2023-03-18 19:19:00,Resource_10,Outage,Low,13.713517455641421
INC_1524,2023-09-30 12:49:00,Resource_13,Outage,Critical,15.870970297860511
INC_1525,2023-12-27 03:45:00,Resource_28,Configuration Issue,Medium,24.073513747558334
INC_1526,2023-12-29 12:56:00,Resource_19,Configuration Issue,Low,46.56725591825958
INC_1527,2023-03-10 07:14:00,Resource_2,Outage,Low,36.6714368089084
INC_1528,2023-11-11 01:54:00,Resource_2,Configuration Issue,Low,21.48793331549099
INC_1529,2023-02-12 10:31:00,Resource_4,Outage,Medium,39.60226474972466
INC_1530,2023-03-05 13:36:00,Resource_36,Performance,Medium,44.007856186574166
INC_1531,2023-11-29 01:39:00,Resource_22,Performance,Low,21.06880073651856
INC_1532,2023-09-23 23:29:00,Resource_8,Configuration Issue,Low,47.28775614268736
INC_1533,2023-02-07 01:50:00,Resource_37,Performance,Low,18.28924423717078
INC_1534,2023-10-31 12:24:00,Resource_15,Configuration Issue,Low,29.00194616745098
INC_1535,2023-10-31 10:14:00,Resource_39,Outage,Low,13.668077842849561
INC_1536,2023-05-04 09:43:00,Resource_5,Outage,Low,42.29840182325088
INC_1537,2023-08-01 11:08:00,Resource_48,Performance,Medium,20.284858590722298
INC_1538,2023-09-13 07:36:00,Resource_27,Performance,High,18.42262331462604
INC_1539,2023-07-17 04:58:00,Resource_21,Hardware Failure,Low,21.110465487608693
INC_1540,2023-01-01 15:41:00,Resource_4,Performance,Medium,13.850024752756262
INC_1541,2023-01-23 17:38:00,Resource_37,Security Breach,Low,42.1093620771358
INC_1542,2023-07-14 20:51:00,Resource_13,Performance,High,26.143889033019473
INC_1543,2023-05-02 22:31:00,Resource_45,Performance,Low,6.007494714259172
INC_1544,2023-09-12 15:34:00,Resource_27,Performance,Medium,4.230470643129902
INC_1545,2023-08-23 17:24:00,Resource_38,Performance,Medium,35.84640451659246
INC_1546,2023-05-27 20:02:00,Resource_36,Hardware Failure,High,22.076392185345913
INC_1547,2023-01-23 04:13:00,Resource_46,Performance,Medium,5.114547203109057
INC_1548,2023-05-19 00:07:00,Resource_24,Performance,Low,17.27843009752993
INC_1549,2023-10-01 00:32:00,Resource_36,Performance,Medium,11.072206650320819
INC_1550,2023-02-12 15:23:00,Resource_8,Configuration Issue,Low,35.75624654200666
INC_1551,2023-03-25 11:51:00,Resource_40,Hardware Failure,Low,13.486531687038994
INC_1552,2023-09-29 03:22:00,Resource_42,Outage,Low,0.9328985803253629
