,IncidentID,Timestamp,Resource,UserID,IncidentType,Severity,ResolutionTime,Recurring,AnomalyScore,IncidentFrequency,AvgResolutionTime
1728,INC_1729,2023-07-09 08:04:00,Resource_21,User_160,Performance,Low,41.60259942713509,False,0.9274906238826798,226,26.063278707249374
1729,INC_1730,2023-03-12 21:09:00,Resource_38,User_491,Performance,Low,38.96809963564077,False,0.43446963891278423,175,25.5903889813053
1730,INC_1731,2023-04-05 18:38:00,Resource_37,User_63,Outage,Low,9.815682936996774,False,0.3040390040471548,201,26.778906186990593
1731,INC_1732,2023-11-09 05:56:00,Resource_27,User_334,Hardware Failure,Medium,24.09936558368921,False,0.8630160237918348,205,24.830993931499957
1732,INC_1733,2023-01-11 06:34:00,Resource_13,User_431,Hardware Failure,Medium,11.131790324592076,True,0.9938899687458301,217,22.00737491355756
1733,INC_1734,2023-05-02 20:10:00,Resource_16,User_224,Configuration Issue,Low,12.140059333076078,False,0.25260618363598375,182,23.310191337789504
1734,INC_1735,2023-10-09 02:37:00,Resource_34,User_472,Configuration Issue,Medium,16.588363556230078,False,0.48783643019447853,178,25.76742613517952
1735,INC_1736,2023-07-09 10:19:00,Resource_38,User_203,Performance,Medium,17.759499939953646,False,0.24834461837669752,175,25.5903889813053
1736,INC_1737,2023-07-12 10:13:00,Resource_37,User_171,Performance,Low,7.346327867083523,False,0.25675865956189314,201,26.778906186990593
1737,INC_1738,2023-03-25 06:16:00,Resource_6,User_227,Configuration Issue,Low,45.46382643729098,False,0.22116143502818597,183,22.042302778119442
1738,INC_1739,2023-05-03 17:32:00,Resource_47,User_257,Hardware Failure,High,18.902600278730503,False,0.5093719603756172,174,24.541461616060012
1739,INC_1740,2023-05-30 10:45:00,Resource_12,User_289,Performance,Low,0.5673552268154681,False,0.42616845056684216,217,26.287566105833797
1740,INC_1741,2023-08-12 18:02:00,Resource_15,User_207,Performance,Medium,38.819293178978334,False,0.1244574456439651,201,26.78805079395286
1741,INC_1742,2023-11-03 22:11:00,Resource_12,User_335,Security Breach,Low,37.81494833590419,False,0.09173560080414056,217,26.287566105833797
1742,INC_1743,2023-01-03 17:19:00,Resource_9,User_167,Performance,Low,15.94533328951902,True,0.8943764571015508,185,21.831203880531504
1743,INC_1744,2023-06-01 15:08:00,Resource_4,User_153,Outage,High,21.779498471771703,False,0.005824044397707229,223,23.936150145745316
1744,INC_1745,2023-07-29 07:36:00,Resource_48,User_181,Configuration Issue,Low,29.198403863166156,False,0.6517053260411756,176,24.757290360442337
1745,INC_1746,2023-02-08 04:40:00,Resource_28,User_152,Configuration Issue,Low,7.755411648149507,False,0.8833341772680747,202,19.933371874976707
1746,INC_1747,2023-04-29 21:47:00,Resource_14,User_311,Security Breach,Low,44.42069753073647,False,0.47857479328562247,224,23.32180722249366
1747,INC_1748,2023-09-20 00:48:00,Resource_2,User_203,Outage,Low,21.667215509059446,False,0.5118565689655882,196,22.5212252802103
1748,INC_1749,2023-05-07 18:12:00,Resource_26,User_243,Outage,High,8.569456737246512,False,0.9269477664025952,212,25.92297915670421
1749,INC_1750,2023-10-01 16:20:00,Resource_43,User_63,Hardware Failure,High,36.11321968008922,False,0.8748401708136725,197,24.62923059970586
1750,INC_1751,2023-02-03 15:54:00,Resource_20,User_295,Outage,Low,13.937913886353549,False,0.1357973990564767,219,25.390356486197604
1751,INC_1752,2023-11-08 12:41:00,Resource_12,User_307,Outage,Medium,13.740978252684302,True,0.5551346170093836,217,26.287566105833797
1752,INC_1753,2023-05-15 00:23:00,Resource_46,User_13,Configuration Issue,Low,31.957593541029997,True,0.9197327028856698,204,26.306412962046185
1753,INC_1754,2023-11-10 03:55:00,Resource_1,User_393,Performance,High,21.09320632266392,False,0.355183944504889,171,26.842257797962112
1754,INC_1755,2023-06-24 16:34:00,Resource_24,User_338,Outage,Low,20.11637924815531,False,0.49646170855383687,192,22.437784325115253
1755,INC_1756,2023-01-01 06:56:00,Resource_35,User_324,Outage,Low,30.295955399115645,False,0.006777249534975938,196,21.90481647569547
1756,INC_1757,2023-04-19 16:50:00,Resource_33,User_306,Performance,High,33.31549545023622,False,0.964641372644479,206,24.591833267190506
1757,INC_1758,2023-08-26 23:59:00,Resource_2,User_33,Hardware Failure,Medium,27.358919713590463,True,0.641085487930269,196,22.5212252802103
1758,INC_1759,2023-07-31 08:15:00,Resource_22,User_350,Performance,Low,7.267201505221526,False,0.8222399293935359,207,26.27448170125691
1759,INC_1760,2023-04-06 23:00:00,Resource_7,User_284,Outage,Low,28.029286675235177,True,0.2412359958391569,193,25.029370385554785
1760,INC_1761,2023-12-01 04:47:00,Resource_25,User_404,Performance,Low,37.182047755258914,True,0.07352292600598698,206,22.811174843273616
1761,INC_1762,2023-04-09 14:54:00,Resource_46,User_469,Performance,Low,33.94262021475299,False,0.9134486271497185,204,26.306412962046185
1762,INC_1763,2023-01-09 16:48:00,Resource_19,User_131,Performance,Medium,7.030716032874228,False,0.039427258131135456,199,28.517720736279347
1763,INC_1764,2023-04-23 19:25:00,Resource_18,User_96,Security Breach,Low,46.44542328358675,False,0.5708884787809871,197,17.68689706354137
1764,INC_1765,2023-01-20 05:03:00,Resource_28,User_364,Performance,Low,45.764002951845825,False,0.6862600087711757,202,19.933371874976707
1765,INC_1766,2023-11-16 23:39:00,Resource_3,User_11,Performance,Low,3.5164407325798748,False,0.03495274532426207,216,22.967378535864746
1766,INC_1767,2023-12-22 07:27:00,Resource_21,User_320,Configuration Issue,Medium,26.047333376789638,True,0.7136665530323275,226,26.063278707249374
1767,INC_1768,2023-07-08 19:21:00,Resource_39,User_349,Performance,Low,17.168038545077877,True,0.7883787142786884,186,27.343726920842936
1768,INC_1769,2023-09-19 15:43:00,Resource_25,User_405,Configuration Issue,Low,30.1061673071663,False,0.4107610435697786,206,22.811174843273616
1769,INC_1770,2023-01-05 07:27:00,Resource_45,User_328,Performance,Low,41.80365024955651,False,0.9697507283271593,203,26.068083629032337
1770,INC_1771,2023-03-24 08:33:00,Resource_6,User_185,Performance,Low,29.787539845971153,False,0.5319965541386613,183,22.042302778119442
1771,INC_1772,2023-06-07 15:16:00,Resource_25,User_262,Performance,Low,21.02739559351764,True,0.19173411599508217,206,22.811174843273616
1772,INC_1773,2023-07-12 23:56:00,Resource_31,User_153,Performance,Critical,35.81161753652134,False,0.34468916245220116,203,25.40905395669323
1773,INC_1774,2023-10-06 21:24:00,Resource_11,User_235,Configuration Issue,Low,36.78121332584899,False,0.9649767388119879,230,24.28690739668626
1774,INC_1775,2023-09-14 13:28:00,Resource_21,User_25,Hardware Failure,Low,16.510610749381954,False,0.17785837531160753,226,26.063278707249374
1775,INC_1776,2023-11-11 02:28:00,Resource_22,User_201,Performance,Low,47.18326720410386,False,0.9686617295062797,207,26.27448170125691
1776,INC_1777,2023-02-11 14:42:00,Resource_29,User_448,Security Breach,Low,4.7896243361794175,True,0.4271663952994249,192,23.27280154706603
1777,INC_1778,2023-05-05 06:33:00,Resource_19,User_258,Hardware Failure,Medium,41.88615128027413,False,0.2502927347352294,199,28.517720736279347
1778,INC_1779,2023-06-20 08:48:00,Resource_46,User_350,Performance,Low,14.769125911068182,True,0.6042464771440548,204,26.306412962046185
1779,INC_1780,2023-08-29 09:05:00,Resource_7,User_439,Performance,Low,12.047894685771205,True,0.11751233901776148,193,25.029370385554785
1780,INC_1781,2023-02-14 08:12:00,Resource_25,User_388,Outage,Low,17.856408283871634,False,0.7103955889347336,206,22.811174843273616
1781,INC_1782,2023-07-17 22:59:00,Resource_16,User_355,Security Breach,Low,23.389364075431192,False,0.2331595623671704,182,23.310191337789504
1782,INC_1783,2023-11-01 03:33:00,Resource_4,User_373,Performance,Medium,20.04306372870074,False,0.34939088676407903,223,23.936150145745316
1783,INC_1784,2023-02-13 22:40:00,Resource_34,User_398,Outage,Low,15.047931961443279,False,0.9281731705523781,178,25.76742613517952
1784,INC_1785,2023-01-21 18:55:00,Resource_17,User_300,Hardware Failure,Low,46.64677130351036,False,0.7370124028164033,207,22.871756863293022
1785,INC_1786,2023-03-20 09:01:00,Resource_28,User_427,Configuration Issue,Medium,47.4389936446028,False,0.9144106611987036,202,19.933371874976707
1786,INC_1787,2023-12-12 18:40:00,Resource_50,User_473,Configuration Issue,Medium,6.871047282854711,False,0.41723065540383075,198,28.862932321731357
1787,INC_1788,2023-03-14 20:10:00,Resource_15,User_306,Performance,Low,27.26669262021383,True,0.9716453955287592,201,26.78805079395286
1788,INC_1789,2023-06-07 04:31:00,Resource_15,User_55,Configuration Issue,Low,24.680125835300213,False,0.20050388314463252,201,26.78805079395286
1789,INC_1790,2023-04-28 22:20:00,Resource_15,User_52,Performance,Medium,32.266258953830494,True,0.06244204478640403,201,26.78805079395286
1790,INC_1791,2023-04-07 07:59:00,Resource_15,User_93,Performance,Low,23.48716117995511,False,0.6133066097057807,201,26.78805079395286
1791,INC_1792,2023-10-04 07:00:00,Resource_31,User_158,Performance,Medium,27.917388990662683,False,0.4059158370164936,203,25.40905395669323
1792,INC_1793,2023-07-11 07:47:00,Resource_13,User_348,Security Breach,Medium,31.36730634331317,True,0.9627305932001394,217,22.00737491355756
1793,INC_1794,2023-09-05 07:01:00,Resource_29,User_189,Outage,Medium,20.962205098988886,False,0.33306596576558856,192,23.27280154706603
1794,INC_1795,2023-07-28 04:04:00,Resource_19,User_372,Performance,High,42.30748924539972,True,0.6694715488790118,199,28.517720736279347
1795,INC_1796,2023-10-18 22:42:00,Resource_30,User_168,Configuration Issue,Low,23.13557499770685,False,0.1250925704883603,178,24.42169410030016
1796,INC_1797,2023-08-29 08:07:00,Resource_14,User_184,Outage,Low,16.168999221014424,True,0.15982773938475137,224,23.32180722249366
1797,INC_1798,2023-07-23 02:12:00,Resource_26,User_37,Performance,Low,20.70021147113036,False,0.7795766381668254,212,25.92297915670421
1798,INC_1799,2023-12-13 22:09:00,Resource_15,User_235,Outage,Low,27.12193510531143,False,0.20878254214458936,201,26.78805079395286
1799,INC_1800,2023-07-04 19:23:00,Resource_10,User_190,Performance,Low,40.5803629674437,True,0.9833100955184372,199,25.813421573461785
1800,INC_1801,2023-11-19 21:40:00,Resource_39,User_477,Outage,Low,10.39392445587903,False,0.3649906801183658,186,27.343726920842936
1801,INC_1802,2023-11-19 08:26:00,Resource_17,User_121,Configuration Issue,Low,42.823854855973494,False,0.7891349202315839,207,22.871756863293022
1802,INC_1803,2023-02-13 22:19:00,Resource_10,User_483,Security Breach,Medium,6.3232037231769205,False,0.3775651380480284,199,25.813421573461785
1803,INC_1804,2023-02-23 16:46:00,Resource_19,User_193,Outage,Medium,42.641825590541046,False,0.9162979744037634,199,28.517720736279347
1804,INC_1805,2023-05-08 09:38:00,Resource_9,User_232,Security Breach,Low,44.02704345432994,False,0.6644915943796385,185,21.831203880531504
1805,INC_1806,2023-09-10 07:11:00,Resource_45,User_438,Performance,Medium,20.5420838186875,False,0.9206943050667046,203,26.068083629032337
1806,INC_1807,2023-09-22 20:24:00,Resource_44,User_251,Performance,Low,7.96845278821522,False,0.8629171465506578,212,26.252018199163413
1807,INC_1808,2023-12-09 19:42:00,Resource_1,User_137,Performance,Low,35.9908877325957,True,0.36495914520329387,171,26.842257797962112
1808,INC_1809,2023-12-09 15:00:00,Resource_24,User_36,Performance,Medium,14.091699696077265,False,0.4721444492653746,192,22.437784325115253
1809,INC_1810,2023-12-03 11:52:00,Resource_41,User_320,Performance,Low,47.23636748945825,False,0.9338758944982551,199,25.46658717782988
1810,INC_1811,2023-03-07 12:02:00,Resource_36,User_338,Outage,Low,44.03825336951463,True,0.24562657865651805,205,25.048608777424867
1811,INC_1812,2023-12-09 16:53:00,Resource_36,User_298,Performance,Low,38.15862878717751,True,0.566986621815054,205,25.048608777424867
1812,INC_1813,2023-04-02 12:21:00,Resource_39,User_443,Performance,Low,40.44060409637742,True,0.6541381053427825,186,27.343726920842936
1813,INC_1814,2023-08-23 06:36:00,Resource_32,User_197,Outage,High,29.77819000042904,False,0.06450648645461365,215,25.299133142740732
1814,INC_1815,2023-06-16 17:39:00,Resource_2,User_282,Outage,Medium,21.226103385839725,False,0.40785725243830695,196,22.5212252802103
1815,INC_1816,2023-12-28 16:19:00,Resource_14,User_242,Performance,Low,25.923144176709357,False,0.1391078470187721,224,23.32180722249366
1816,INC_1817,2023-02-13 00:01:00,Resource_35,User_126,Performance,Low,34.55497425556076,True,0.35842566200442094,196,21.90481647569547
1817,INC_1818,2023-09-20 06:13:00,Resource_13,User_397,Security Breach,Medium,31.84976520140544,False,0.8978392914197483,217,22.00737491355756
1818,INC_1819,2023-08-10 10:07:00,Resource_6,User_64,Performance,Medium,25.332285767297087,False,0.5537924887489853,183,22.042302778119442
1819,INC_1820,2023-03-02 21:18:00,Resource_18,User_154,Hardware Failure,High,36.25006988158952,False,0.7428197881054442,197,17.68689706354137
1820,INC_1821,2023-08-18 02:21:00,Resource_21,User_473,Security Breach,Medium,45.037756942760375,False,0.03185559388377579,226,26.063278707249374
1821,INC_1822,2023-08-05 11:02:00,Resource_45,User_51,Performance,Low,37.62948891648323,False,0.32993511542103404,203,26.068083629032337
1822,INC_1823,2023-01-09 06:58:00,Resource_22,User_48,Hardware Failure,High,29.719662457587866,False,0.7913376484752064,207,26.27448170125691
1823,INC_1824,2023-11-26 12:35:00,Resource_36,User_41,Outage,High,6.92425067583218,False,0.3436725329317203,205,25.048608777424867
1824,INC_1825,2023-07-05 18:07:00,Resource_18,User_28,Hardware Failure,Low,6.550949834295896,True,0.5994130109664088,197,17.68689706354137
1825,INC_1826,2023-03-05 04:05:00,Resource_22,User_300,Performance,Medium,27.791467976209503,False,0.6265883552484358,207,26.27448170125691
1826,INC_1827,2023-04-07 23:00:00,Resource_25,User_437,Performance,Low,22.60517782101349,False,0.11310145927003445,206,22.811174843273616
1827,INC_1828,2023-03-05 16:50:00,Resource_23,User_210,Hardware Failure,Medium,43.26065706210043,False,0.542927224806402,216,24.10607197116111
1828,INC_1829,2023-01-07 19:31:00,Resource_50,User_41,Performance,Low,9.484823772084416,False,0.5342737066983811,198,28.862932321731357
1829,INC_1830,2023-10-22 03:32:00,Resource_24,User_40,Security Breach,Low,15.86359838103726,False,0.41180741112017805,192,22.437784325115253
1830,INC_1831,2023-02-14 11:46:00,Resource_1,User_297,Performance,Low,4.26652562951643,False,0.6041839588302964,171,26.842257797962112
1831,INC_1832,2023-01-17 11:56:00,Resource_50,User_338,Configuration Issue,Medium,47.45661264966842,False,0.2190471310763148,198,28.862932321731357
1832,INC_1833,2023-07-01 18:54:00,Resource_39,User_336,Outage,Low,34.16480069613696,False,0.2214169171836573,186,27.343726920842936
1833,INC_1834,2023-08-04 05:01:00,Resource_45,User_283,Configuration Issue,Low,6.6131786467027975,False,0.517124850809185,203,26.068083629032337
1834,INC_1835,2023-02-28 08:25:00,Resource_19,User_411,Outage,Medium,36.82959963173959,False,0.39048741950869725,199,28.517720736279347
1835,INC_1836,2023-10-06 08:17:00,Resource_2,User_216,Performance,Medium,15.78797264422111,True,0.17665717602413966,196,22.5212252802103
1836,INC_1837,2023-09-28 20:55:00,Resource_44,User_401,Hardware Failure,Low,12.286230895068764,False,0.25233896972926884,212,26.252018199163413
1837,INC_1838,2023-10-18 02:32:00,Resource_5,User_252,Performance,Medium,6.4451952621414375,False,0.661037633069478,181,22.467253029333996
1838,INC_1839,2023-01-17 19:07:00,Resource_18,User_123,Performance,Medium,2.2047391626696973,False,0.060531478289782004,197,17.68689706354137
1839,INC_1840,2023-11-18 21:13:00,Resource_35,User_479,Configuration Issue,Low,14.548310303886854,False,0.23319893830621674,196,21.90481647569547
1840,INC_1841,2023-01-27 04:11:00,Resource_3,User_45,Outage,Low,40.26173086730445,False,0.09534193753444942,216,22.967378535864746
1841,INC_1842,2023-04-02 16:49:00,Resource_25,User_73,Hardware Failure,Medium,5.809734553289265,True,0.40643655693972847,206,22.811174843273616
1842,INC_1843,2023-11-25 03:29:00,Resource_17,User_208,Configuration Issue,High,43.256220648507025,False,0.7983069625587063,207,22.871756863293022
1843,INC_1844,2023-04-29 21:27:00,Resource_2,User_154,Performance,Low,26.88051947300537,True,0.14687294793962402,196,22.5212252802103
1844,INC_1845,2023-07-17 18:25:00,Resource_29,User_188,Security Breach,Low,6.835219380922553,False,0.1010831450158175,192,23.27280154706603
1845,INC_1846,2023-04-13 14:43:00,Resource_4,User_169,Outage,Low,9.309331326775208,False,0.5464648381544037,223,23.936150145745316
1846,INC_1847,2023-10-12 01:37:00,Resource_21,User_307,Outage,Medium,28.82824478724588,False,0.2904671788000005,226,26.063278707249374
1847,INC_1848,2023-08-09 16:30:00,Resource_25,User_202,Security Breach,High,39.02397175452965,False,0.3399507577695834,206,22.811174843273616
1848,INC_1849,2023-05-23 14:00:00,Resource_16,User_121,Performance,Low,40.29547890939124,False,0.7665866337742113,182,23.310191337789504
1849,INC_1850,2023-08-02 11:04:00,Resource_34,User_460,Performance,Medium,34.83822158138938,True,0.7102897094165622,178,25.76742613517952
1850,INC_1851,2023-04-11 19:47:00,Resource_50,User_331,Outage,Medium,5.85903312383857,False,0.6334812622152114,198,28.862932321731357
1851,INC_1852,2023-01-04 02:08:00,Resource_36,User_359,Performance,Low,24.600118703255742,False,0.7319113021233019,205,25.048608777424867
1852,INC_1853,2023-05-25 15:26:00,Resource_29,User_312,Configuration Issue,High,29.84288883706269,False,0.555021344018144,192,23.27280154706603
1853,INC_1854,2023-04-07 06:46:00,Resource_48,User_417,Performance,High,40.16891664926202,False,0.43131301186778737,176,24.757290360442337
1854,INC_1855,2023-06-16 19:17:00,Resource_42,User_33,Performance,Medium,5.94796707120182,False,0.36060779509725827,205,23.068957820629574
1855,INC_1856,2023-01-06 10:14:00,Resource_20,User_446,Configuration Issue,High,8.795591491834506,False,0.6747440037731712,219,25.390356486197604
1856,INC_1857,2023-02-07 06:47:00,Resource_24,User_224,Performance,Low,29.594696385732323,False,0.05195719087123729,192,22.437784325115253
1857,INC_1858,2023-02-21 13:30:00,Resource_36,User_113,Outage,High,35.289558839444005,False,0.3099046444876389,205,25.048608777424867
1858,INC_1859,2023-07-25 16:18:00,Resource_13,User_258,Hardware Failure,Medium,0.9714463153527021,False,0.6663511794080532,217,22.00737491355756
1859,INC_1860,2023-07-22 15:56:00,Resource_50,User_240,Performance,Low,3.852334761692232,False,0.8542106981537338,198,28.862932321731357
1860,INC_1861,2023-02-20 19:28:00,Resource_8,User_87,Performance,Low,33.970627994671396,False,0.09918169550223321,186,27.971253013546825
1861,INC_1862,2023-02-05 07:35:00,Resource_23,User_186,Hardware Failure,Low,24.401691528949943,False,0.370778247232018,216,24.10607197116111
1862,INC_1863,2023-05-07 11:18:00,Resource_11,User_242,Security Breach,Medium,8.704572441221998,True,0.5395684035002815,230,24.28690739668626
1863,INC_1864,2023-05-24 08:26:00,Resource_16,User_402,Performance,Low,47.8834503425485,False,0.5030993588689422,182,23.310191337789504
1864,INC_1865,2023-12-29 02:40:00,Resource_31,User_358,Configuration Issue,Low,8.822427124531593,False,0.06623580012290531,203,25.40905395669323
1865,INC_1866,2023-10-10 08:00:00,Resource_10,User_342,Configuration Issue,Low,37.78525962254321,False,0.5901778253151199,199,25.813421573461785
1866,INC_1867,2023-01-16 23:32:00,Resource_39,User_80,Performance,Low,39.176666617826434,True,0.325127940877997,186,27.343726920842936
1867,INC_1868,2023-01-25 13:49:00,Resource_32,User_54,Configuration Issue,Low,26.77408109842646,False,0.727728366123172,215,25.299133142740732
1868,INC_1869,2023-03-05 19:28:00,Resource_43,User_84,Configuration Issue,High,29.490362509686054,False,0.6002845480605553,197,24.62923059970586
1869,INC_1870,2023-09-11 18:37:00,Resource_44,User_283,Performance,Low,21.726388461941642,True,0.4853494537191281,212,26.252018199163413
1870,INC_1871,2023-12-29 13:32:00,Resource_11,User_382,Performance,Low,6.735354839211411,True,0.8534678512588512,230,24.28690739668626
1871,INC_1872,2023-02-07 04:10:00,Resource_19,User_194,Performance,Medium,24.426003536449624,False,0.8278356388514942,199,28.517720736279347
1872,INC_1873,2023-05-04 15:36:00,Resource_29,User_340,Performance,Medium,13.588443714744743,False,0.4848766103342238,192,23.27280154706603
1873,INC_1874,2023-04-10 09:52:00,Resource_35,User_193,Hardware Failure,Low,18.856140095225587,True,0.017652603098846864,196,21.90481647569547
1874,INC_1875,2023-09-21 10:52:00,Resource_39,User_369,Performance,High,44.72254096483729,False,0.2774695456197359,186,27.343726920842936
1875,INC_1876,2023-10-30 10:34:00,Resource_20,User_85,Security Breach,Medium,33.501976847449995,False,0.04995051990582999,219,25.390356486197604
1876,INC_1877,2023-06-08 05:01:00,Resource_47,User_171,Performance,Medium,12.403373481743149,False,0.7593663939401631,174,24.541461616060012
1877,INC_1878,2023-10-14 09:03:00,Resource_11,User_314,Performance,Medium,45.81924479863162,False,0.8406423040936636,230,24.28690739668626
1878,INC_1879,2023-02-19 20:24:00,Resource_2,User_378,Performance,Low,9.863253047584886,True,0.890972944400031,196,22.5212252802103
1879,INC_1880,2023-08-09 15:50:00,Resource_16,User_147,Outage,Low,38.29752481623654,False,0.1396010467553167,182,23.310191337789504
1880,INC_1881,2023-08-07 00:28:00,Resource_41,User_485,Security Breach,Low,4.306834090019066,True,0.2232690549670283,199,25.46658717782988
1881,INC_1882,2023-06-05 02:32:00,Resource_17,User_82,Performance,Low,38.173350149428714,True,0.978481938769804,207,22.871756863293022
1882,INC_1883,2023-08-05 16:06:00,Resource_37,User_456,Configuration Issue,Low,22.72893762014455,False,0.47287223295155034,201,26.778906186990593
1883,INC_1884,2023-05-04 17:57:00,Resource_10,User_262,Configuration Issue,Low,32.93165512056591,False,0.13238412467837268,199,25.813421573461785
1884,INC_1885,2023-03-16 07:24:00,Resource_27,User_145,Security Breach,Low,47.34109743688919,False,0.4057642832828807,205,24.830993931499957
1885,INC_1886,2023-11-09 05:39:00,Resource_39,User_111,Outage,Low,41.467819433575116,True,0.8127969008215897,186,27.343726920842936
1886,INC_1887,2023-12-23 13:32:00,Resource_39,User_265,Configuration Issue,High,42.05526582887163,True,0.23750062244901748,186,27.343726920842936
1887,INC_1888,2023-08-12 15:23:00,Resource_16,User_154,Performance,Low,29.528874778793718,False,0.6264231036796191,182,23.310191337789504
1888,INC_1889,2023-07-02 15:01:00,Resource_29,User_364,Outage,Low,46.53394303755704,False,0.0647203474467466,192,23.27280154706603
1889,INC_1890,2023-08-01 02:30:00,Resource_14,User_468,Outage,Low,5.0993279291309355,False,0.4504127868442317,224,23.32180722249366
1890,INC_1891,2023-06-17 18:20:00,Resource_2,User_177,Configuration Issue,Medium,30.272044030258048,False,0.7187687853676701,196,22.5212252802103
1891,INC_1892,2023-03-24 17:54:00,Resource_38,User_249,Security Breach,Low,8.441395534354221,True,0.6644720188050907,175,25.5903889813053
1892,INC_1893,2023-08-28 01:46:00,Resource_33,User_351,Performance,Medium,16.894099062624072,True,0.7677926815746811,206,24.591833267190506
1893,INC_1894,2023-01-10 04:50:00,Resource_35,User_88,Security Breach,Low,39.17395059116713,False,0.9587240412655107,196,21.90481647569547
1894,INC_1895,2023-10-11 20:38:00,Resource_26,User_385,Outage,High,33.560334109191935,False,0.9859911156030742,212,25.92297915670421
1895,INC_1896,2023-02-15 14:06:00,Resource_35,User_447,Outage,Medium,17.314423413800284,False,0.44693208716246746,196,21.90481647569547
1896,INC_1897,2023-04-27 02:25:00,Resource_35,User_321,Performance,High,38.041889030770086,False,0.7790072795736045,196,21.90481647569547
1897,INC_1898,2023-09-04 14:17:00,Resource_1,User_248,Configuration Issue,High,13.76586931023232,False,0.2269306072664562,171,26.842257797962112
1898,INC_1899,2023-05-17 08:45:00,Resource_25,User_309,Performance,High,33.04582201527077,False,0.5972227695774863,206,22.811174843273616
1899,INC_1900,2023-02-07 10:05:00,Resource_27,User_474,Performance,Low,10.478062953356678,False,0.32487285023481405,205,24.830993931499957
1900,INC_1901,2023-01-27 02:26:00,Resource_41,User_358,Performance,Low,15.689768749987532,False,0.4839140557064421,199,25.46658717782988
1901,INC_1902,2023-03-27 00:46:00,Resource_6,User_412,Performance,High,36.57972273875296,False,0.6206218758940485,183,22.042302778119442
1902,INC_1903,2023-07-11 19:48:00,Resource_14,User_223,Performance,Medium,3.53103052086085,True,0.8068864280713682,224,23.32180722249366
1903,INC_1904,2023-10-17 05:09:00,Resource_31,User_48,Configuration Issue,Critical,30.850061119344815,False,0.9898214458296856,203,25.40905395669323
1904,INC_1905,2023-07-02 10:18:00,Resource_39,User_64,Configuration Issue,Low,3.662347231998378,False,0.3115080223878549,186,27.343726920842936
1905,INC_1906,2023-10-17 06:40:00,Resource_36,User_411,Outage,Critical,41.44394960784147,False,0.16186960095348524,205,25.048608777424867
1906,INC_1907,2023-07-06 11:44:00,Resource_35,User_4,Hardware Failure,Medium,20.267009071919457,False,0.26458055176592543,196,21.90481647569547
1907,INC_1908,2023-09-26 15:14:00,Resource_4,User_332,Configuration Issue,Low,18.108845137962813,False,0.3282871012309059,223,23.936150145745316
1908,INC_1909,2023-02-07 01:53:00,Resource_6,User_414,Hardware Failure,Critical,10.182273667591506,True,0.8645621485743665,183,22.042302778119442
1909,INC_1910,2023-08-12 07:52:00,Resource_13,User_445,Hardware Failure,Low,34.23302607010669,False,0.7888996700964143,217,22.00737491355756
1910,INC_1911,2023-04-06 00:43:00,Resource_12,User_159,Performance,Low,47.53494123463242,False,0.6839021878734314,217,26.287566105833797
1911,INC_1912,2023-07-10 18:34:00,Resource_17,User_20,Hardware Failure,High,42.77718336694677,True,0.7634029832317832,207,22.871756863293022
1912,INC_1913,2023-12-03 15:23:00,Resource_28,User_198,Configuration Issue,Medium,4.454612285986187,False,0.234309354205543,202,19.933371874976707
1913,INC_1914,2023-12-08 17:45:00,Resource_15,User_481,Outage,Low,17.82917700763384,False,0.8600851814819189,201,26.78805079395286
1914,INC_1915,2023-02-11 22:06:00,Resource_10,User_395,Security Breach,Low,24.856134926087346,False,0.44907088369097026,199,25.813421573461785
1915,INC_1916,2023-06-01 06:42:00,Resource_14,User_331,Performance,Low,47.196125271336975,False,0.10965306436669875,224,23.32180722249366
1916,INC_1917,2023-03-15 05:13:00,Resource_19,User_429,Performance,Low,7.766248046109886,True,0.9812864225022202,199,28.517720736279347
1917,INC_1918,2023-02-28 03:57:00,Resource_12,User_181,Outage,Low,6.3177741932450555,False,0.7965251705632019,217,26.287566105833797
1918,INC_1919,2023-02-17 15:07:00,Resource_10,User_419,Performance,Low,26.882961662499724,False,0.006740644379123806,199,25.813421573461785
1919,INC_1920,2023-11-21 18:21:00,Resource_13,User_67,Outage,Low,24.986243572899138,False,0.41423963976183054,217,22.00737491355756
1920,INC_1921,2023-11-03 14:35:00,Resource_43,User_311,Configuration Issue,Low,43.29711628042676,True,0.9593213450374231,197,24.62923059970586
1921,INC_1922,2023-03-14 05:27:00,Resource_14,User_159,Performance,Medium,13.837117576862887,True,0.7456235704377754,224,23.32180722249366
1922,INC_1923,2023-12-06 23:53:00,Resource_34,User_375,Performance,Medium,7.8297873623452485,False,0.5562331839468952,178,25.76742613517952
1923,INC_1924,2023-12-30 08:59:00,Resource_31,User_458,Hardware Failure,Medium,19.413700302439356,False,0.7125714639938908,203,25.40905395669323
1924,INC_1925,2023-09-12 14:35:00,Resource_20,User_303,Configuration Issue,Medium,42.26239487285602,False,0.9749807687572472,219,25.390356486197604
1925,INC_1926,2023-05-08 19:53:00,Resource_2,User_173,Configuration Issue,High,13.256355612597618,False,0.9082668888393127,196,22.5212252802103
1926,INC_1927,2023-11-08 03:31:00,Resource_19,User_487,Configuration Issue,High,19.405397904898248,False,0.9518991565450136,199,28.517720736279347
1927,INC_1928,2023-10-24 16:49:00,Resource_27,User_230,Performance,Low,12.537621403258104,False,0.824741172805634,205,24.830993931499957
