Timestamp,UserID,Action,Resource,IP_Address,Location,Success
2024-03-07 14:30:00,User_77,Failed_Login,N/A,192.168.228.2,Branch_Office,N/A
2024-03-07 15:52:00,User_98,File_Access,Server_2,192.168.21.3,Remote,N/A
2024-03-07 19:10:00,User_14,Failed_Login,N/A,192.168.77.203,HQ,N/A
2024-03-07 19:10:00,User_19,Login,N/A,192.168.252.150,Branch_Office,N/A
2024-03-07 22:21:00,User_82,Failed_Login,N/A,192.168.47.180,Remote,True
2024-03-08 02:33:00,User_14,Logout,N/A,192.168.213.125,Branch_Office,N/A
2024-03-08 09:36:00,User_92,Logout,File_2,192.168.242.142,HQ,N/A
2024-03-08 09:51:00,User_58,Configuration_Change,Server_2,192.168.10.158,HQ,N/A
2024-03-08 10:09:00,User_8,Configuration_Change,N/A,192.168.186.222,Remote,N/A
2024-03-08 10:09:00,User_44,Failed_Login,File_2,192.168.105.18,HQ,N/A
2024-03-08 10:15:00,User_69,Login,Server_2,192.168.28.17,HQ,N/A
2024-03-08 10:15:00,User_12,Failed_Login,N/A,192.168.29.145,Branch_Office,N/A
2024-03-08 12:59:00,User_38,File_Access,N/A,192.168.0.175,Branch_Office,N/A
2024-03-08 12:59:00,User_8,File_Access,Database_1,192.168.126.247,Remote,N/A
2024-03-08 13:36:00,User_64,File_Access,Database_1,192.168.191.187,HQ,N/A
2024-03-08 15:54:00,User_41,Logout,Database_1,192.168.176.43,HQ,N/A
2024-03-08 16:24:00,User_37,File_Access,Server_1,192.168.104.232,Remote,N/A
2024-03-08 18:11:00,User_96,Logout,N/A,192.168.254.81,Branch_Office,N/A
2024-03-08 20:33:00,User_36,File_Access,N/A,192.168.134.146,Remote,N/A
2024-03-08 20:33:00,User_55,File_Access,Server_1,192.168.25.126,HQ,False
2024-03-08 20:47:00,User_29,Failed_Login,File_1,192.168.209.186,Branch_Office,True
2024-03-08 20:47:00,User_61,File_Access,N/A,192.168.239.245,HQ,True
2024-03-08 21:08:00,User_35,Logout,N/A,192.168.67.222,Remote,N/A
2024-03-09 00:44:00,User_92,Logout,File_2,192.168.92.97,HQ,False
2024-03-09 01:11:00,User_52,Failed_Login,Database_1,192.168.3.4,Branch_Office,N/A
2024-03-09 01:11:00,User_68,Login,File_2,192.168.132.234,Branch_Office,False
2024-03-09 01:21:00,User_12,Failed_Login,N/A,192.168.60.237,Remote,N/A
2024-03-09 01:21:00,User_5,File_Access,N/A,192.168.142.111,HQ,N/A
2024-03-09 03:21:00,User_67,Failed_Login,N/A,192.168.113.135,Remote,N/A
2024-03-09 03:21:00,User_42,Login,File_1,192.168.176.5,Remote,N/A
2024-03-09 03:21:00,User_48,Login,N/A,192.168.227.149,Remote,N/A
2024-03-09 04:30:00,User_61,File_Access,N/A,192.168.177.135,HQ,N/A
2024-03-09 04:30:00,User_40,Login,Server_1,192.168.24.136,Branch_Office,N/A
2024-03-09 08:53:00,User_61,Configuration_Change,N/A,192.168.63.198,Remote,N/A
2024-03-09 09:08:00,User_31,Failed_Login,N/A,192.168.105.37,Remote,True
2024-03-09 09:08:00,User_79,Configuration_Change,File_1,192.168.184.91,Remote,N/A
2024-03-09 09:53:00,User_56,Login,N/A,192.168.64.106,Branch_Office,N/A
2024-03-09 09:53:00,User_63,Logout,File_2,192.168.246.140,Branch_Office,N/A
2024-03-09 10:21:00,User_54,Logout,N/A,192.168.102.186,Branch_Office,N/A
2024-03-09 10:21:00,User_23,Configuration_Change,Server_1,192.168.21.96,HQ,True
2024-03-09 11:55:00,User_42,Configuration_Change,N/A,192.168.167.2,Branch_Office,False
2024-03-09 12:55:00,User_63,Login,N/A,192.168.0.47,Branch_Office,True
2024-03-09 15:43:00,User_80,Failed_Login,N/A,192.168.116.160,Remote,N/A
2024-03-09 15:50:00,User_24,Configuration_Change,N/A,192.168.136.73,Branch_Office,N/A
2024-03-09 15:59:00,User_99,Logout,Database_1,192.168.30.210,HQ,N/A
2024-03-09 17:08:00,User_98,Failed_Login,N/A,192.168.133.144,HQ,N/A
2024-03-09 18:23:00,User_4,Login,N/A,192.168.69.195,Branch_Office,N/A
2024-03-09 18:27:00,User_61,File_Access,N/A,192.168.57.137,HQ,N/A
2024-03-09 18:27:00,User_49,Failed_Login,N/A,192.168.52.135,HQ,True
2024-03-09 19:22:00,User_23,Logout,Server_2,192.168.31.137,Remote,N/A
2024-03-09 19:22:00,User_51,Configuration_Change,N/A,192.168.254.252,Branch_Office,N/A
2024-03-09 20:02:00,User_49,Login,Database_1,192.168.149.133,Branch_Office,True
2024-03-09 20:02:00,User_24,Login,N/A,192.168.118.112,Branch_Office,N/A
2024-03-09 20:02:00,User_82,Logout,N/A,192.168.193.164,HQ,N/A
2024-03-09 23:28:00,User_43,Configuration_Change,File_2,192.168.249.244,HQ,N/A
2024-03-09 23:28:00,User_48,Login,N/A,192.168.163.121,Remote,N/A
2024-03-09 23:28:00,User_98,Logout,Server_2,192.168.178.200,Branch_Office,N/A
2024-03-10 00:41:00,User_64,Logout,Database_1,192.168.148.94,Branch_Office,N/A
2024-03-10 03:18:00,User_53,File_Access,File_1,192.168.87.221,Remote,N/A
2024-03-10 04:12:00,User_84,Configuration_Change,Database_1,192.168.38.5,Branch_Office,N/A
2024-03-10 04:48:00,User_86,File_Access,N/A,192.168.150.221,Remote,N/A
2024-03-10 04:49:00,User_82,File_Access,File_1,192.168.65.93,Branch_Office,False
2024-03-10 04:57:00,User_23,Login,Server_2,192.168.110.165,HQ,N/A
2024-03-10 05:59:00,User_27,File_Access,File_2,192.168.51.231,Branch_Office,N/A
2024-03-10 10:30:00,User_38,Configuration_Change,Server_1,192.168.103.209,HQ,N/A
2024-03-10 10:30:00,User_33,Configuration_Change,File_2,192.168.104.117,HQ,N/A
2024-03-10 10:30:00,User_31,Logout,File_2,192.168.168.118,Branch_Office,N/A
2024-03-10 12:43:00,User_5,Failed_Login,N/A,192.168.86.38,Remote,False
2024-03-10 12:54:00,User_87,Logout,File_1,192.168.44.250,Remote,N/A
2024-03-10 12:54:00,User_14,Login,N/A,192.168.21.238,HQ,N/A
2024-03-10 13:36:00,User_59,File_Access,N/A,192.168.234.26,Remote,N/A
2024-03-10 13:36:00,User_33,Logout,Database_1,192.168.200.214,Branch_Office,N/A
2024-03-10 13:44:00,User_50,Logout,N/A,192.168.55.173,HQ,N/A
2024-03-10 13:44:00,User_98,File_Access,N/A,192.168.143.82,Remote,N/A
2024-03-10 16:02:00,User_86,Failed_Login,Database_1,192.168.88.139,HQ,N/A
2024-03-10 17:04:00,User_36,Configuration_Change,File_1,192.168.83.53,Branch_Office,False
2024-03-10 17:12:00,User_76,Failed_Login,N/A,192.168.90.228,Remote,N/A
2024-03-10 19:27:00,User_55,Login,N/A,192.168.231.2,HQ,N/A
2024-03-10 19:27:00,User_36,Failed_Login,Server_2,192.168.247.7,Remote,N/A
2024-03-10 19:27:00,User_90,Configuration_Change,Server_1,192.168.180.127,HQ,N/A
2024-03-10 20:48:00,User_11,Login,N/A,192.168.254.34,HQ,N/A
2024-03-10 20:48:00,User_59,Failed_Login,File_2,192.168.197.162,HQ,N/A
2024-03-10 22:24:00,User_40,Configuration_Change,Server_1,192.168.92.135,HQ,N/A
2024-03-10 22:24:00,User_79,Failed_Login,N/A,192.168.200.53,HQ,True
2024-03-10 22:47:00,User_78,File_Access,Server_1,192.168.69.248,Branch_Office,N/A
2024-03-10 22:47:00,User_36,Failed_Login,Server_2,192.168.52.151,Remote,N/A
2024-03-10 23:02:00,User_12,Logout,N/A,192.168.86.108,Branch_Office,N/A
2024-03-10 23:18:00,User_8,Login,Database_1,192.168.64.45,Branch_Office,N/A
2024-03-10 23:18:00,User_67,Failed_Login,N/A,192.168.36.189,HQ,N/A
2024-03-11 00:36:00,User_22,File_Access,N/A,192.168.82.219,HQ,True
2024-03-11 00:36:00,User_20,Configuration_Change,N/A,192.168.53.127,Remote,N/A
2024-03-11 02:07:00,User_14,File_Access,N/A,192.168.74.10,Branch_Office,N/A
2024-03-11 03:15:00,User_72,Logout,Server_2,192.168.45.44,Remote,N/A
2024-03-11 04:17:00,User_54,File_Access,Server_1,192.168.125.23,Branch_Office,N/A
2024-03-11 04:28:00,User_45,Failed_Login,N/A,192.168.28.8,Remote,N/A
2024-03-11 04:28:00,User_26,Configuration_Change,Database_1,192.168.51.59,HQ,True
2024-03-11 04:37:00,User_27,Configuration_Change,File_1,192.168.159.69,Branch_Office,N/A
2024-03-11 07:21:00,User_35,Configuration_Change,Server_1,192.168.87.216,Remote,N/A
2024-03-11 07:39:00,User_84,Failed_Login,N/A,192.168.67.107,Remote,N/A
2024-03-11 07:39:00,User_61,Logout,N/A,192.168.206.121,Remote,N/A
2024-03-11 07:39:00,User_58,Configuration_Change,N/A,192.168.159.133,Branch_Office,N/A
2024-03-11 07:39:00,User_21,Failed_Login,Database_1,192.168.84.227,HQ,N/A
2024-03-11 07:39:00,User_24,Failed_Login,N/A,192.168.192.82,Remote,N/A
2024-03-11 08:17:00,User_74,Failed_Login,Server_2,192.168.50.86,Branch_Office,N/A
2024-03-11 08:17:00,User_71,Logout,Server_2,192.168.74.71,Branch_Office,N/A
2024-03-11 10:49:00,User_77,Failed_Login,N/A,192.168.100.74,HQ,N/A
2024-03-11 10:49:00,User_11,Logout,N/A,192.168.153.109,HQ,N/A
2024-03-11 10:49:00,User_19,Login,N/A,192.168.233.29,Branch_Office,N/A
2024-03-11 10:53:00,User_25,Logout,Database_1,192.168.193.94,HQ,N/A
2024-03-11 11:28:00,User_82,Configuration_Change,N/A,192.168.127.16,Branch_Office,N/A
2024-03-11 12:31:00,User_89,Failed_Login,Server_2,192.168.198.185,HQ,N/A
2024-03-11 13:49:00,User_72,Login,N/A,192.168.152.61,Remote,N/A
2024-03-11 16:46:00,User_95,Logout,N/A,192.168.87.20,Remote,N/A
2024-03-11 18:29:00,User_62,File_Access,N/A,192.168.54.3,Branch_Office,N/A
2024-03-11 18:29:00,User_77,Failed_Login,N/A,192.168.93.134,Branch_Office,True
2024-03-11 22:51:00,User_30,Configuration_Change,N/A,192.168.250.114,Branch_Office,N/A
2024-03-11 23:18:00,User_74,Login,N/A,192.168.138.167,HQ,True
2024-03-11 23:52:00,User_91,Configuration_Change,N/A,192.168.20.136,Remote,N/A
2024-03-12 01:10:00,User_63,Logout,File_1,192.168.49.139,HQ,N/A
2024-03-12 01:59:00,User_59,Logout,Database_1,192.168.80.110,Branch_Office,N/A
2024-03-12 01:59:00,User_84,File_Access,File_2,192.168.225.173,Remote,False
2024-03-12 01:59:00,User_95,Login,N/A,192.168.33.71,HQ,N/A
2024-03-12 02:01:00,User_70,Configuration_Change,File_1,192.168.38.198,Branch_Office,N/A
2024-03-12 02:01:00,User_37,Failed_Login,N/A,192.168.14.17,Branch_Office,N/A
2024-03-12 04:09:00,User_20,Login,File_2,192.168.200.166,Branch_Office,N/A
2024-03-12 05:33:00,User_97,Configuration_Change,N/A,192.168.178.12,HQ,N/A
2024-03-12 06:45:00,User_58,Failed_Login,N/A,192.168.132.207,Remote,N/A
2024-03-12 07:13:00,User_66,Configuration_Change,N/A,192.168.159.95,HQ,N/A
2024-03-12 07:14:00,User_83,Login,Server_1,192.168.18.165,Remote,N/A
2024-03-12 07:48:00,User_73,Failed_Login,N/A,192.168.141.63,Remote,N/A
2024-03-12 09:43:00,User_46,Configuration_Change,N/A,192.168.64.67,HQ,N/A
2024-03-12 09:43:00,User_32,Failed_Login,N/A,192.168.19.166,HQ,N/A
2024-03-12 09:53:00,User_47,Login,Database_1,192.168.96.51,Branch_Office,True
2024-03-12 09:53:00,User_79,Logout,N/A,192.168.186.9,Remote,N/A
2024-03-12 09:57:00,User_45,Configuration_Change,Server_2,192.168.96.240,HQ,N/A
2024-03-12 11:47:00,User_93,File_Access,N/A,192.168.117.16,Remote,N/A
2024-03-12 12:12:00,User_26,Configuration_Change,N/A,192.168.141.11,HQ,N/A
2024-03-12 12:12:00,User_98,Logout,N/A,192.168.55.47,Remote,N/A
2024-03-12 13:49:00,User_36,Logout,N/A,192.168.0.19,Branch_Office,N/A
2024-03-12 13:49:00,User_61,Logout,N/A,192.168.248.111,HQ,N/A
2024-03-12 14:54:00,User_40,Login,File_1,192.168.68.108,HQ,N/A
2024-03-12 14:54:00,User_52,Configuration_Change,N/A,192.168.116.141,Remote,N/A
2024-03-12 16:03:00,User_61,Failed_Login,Database_1,192.168.76.59,Remote,N/A
2024-03-12 16:03:00,User_82,Failed_Login,N/A,192.168.25.100,HQ,N/A
2024-03-12 16:37:00,User_47,Failed_Login,File_1,192.168.201.14,HQ,N/A
2024-03-12 16:37:00,User_86,Logout,N/A,192.168.67.253,HQ,N/A
2024-03-12 16:55:00,User_57,File_Access,Server_1,192.168.118.217,Remote,True
2024-03-12 16:55:00,User_78,Failed_Login,N/A,192.168.159.123,HQ,N/A
2024-03-12 17:47:00,User_43,Logout,N/A,192.168.51.21,Remote,N/A
2024-03-12 17:47:00,User_40,File_Access,N/A,192.168.235.70,Branch_Office,N/A
2024-03-12 18:23:00,User_60,Login,File_1,192.168.2.121,Remote,N/A
2024-03-12 18:23:00,User_88,Logout,N/A,192.168.130.130,HQ,N/A
2024-03-12 18:58:00,User_35,Logout,N/A,192.168.15.42,Remote,N/A
2024-03-12 18:58:00,User_2,Failed_Login,N/A,192.168.193.188,HQ,N/A
2024-03-12 22:05:00,User_88,Failed_Login,N/A,192.168.34.141,HQ,False
2024-03-12 22:05:00,User_8,Configuration_Change,Database_1,192.168.202.235,HQ,N/A
2024-03-12 22:56:00,User_9,Logout,N/A,192.168.252.58,Branch_Office,N/A
2024-03-12 23:11:00,User_17,Logout,Server_1,192.168.136.82,Remote,N/A
2024-03-12 23:16:00,User_37,Login,Database_1,192.168.243.74,Branch_Office,N/A
2024-03-13 00:09:00,User_72,Logout,File_1,192.168.151.29,HQ,N/A
2024-03-13 02:34:00,User_47,Logout,N/A,192.168.198.218,HQ,N/A
2024-03-13 07:27:00,User_62,Failed_Login,Database_1,192.168.38.234,HQ,N/A
2024-03-13 08:20:00,User_4,Configuration_Change,N/A,192.168.60.220,Remote,N/A
2024-03-13 08:20:00,User_75,File_Access,N/A,192.168.131.236,Branch_Office,N/A
2024-03-13 09:43:00,User_93,Logout,File_2,192.168.14.87,Remote,N/A
2024-03-13 09:43:00,User_57,File_Access,File_2,192.168.114.53,HQ,N/A
2024-03-13 10:22:00,User_17,Failed_Login,File_2,192.168.32.38,Remote,N/A
2024-03-13 12:58:00,User_64,Failed_Login,File_2,192.168.252.208,Remote,N/A
2024-03-13 12:58:00,User_100,File_Access,File_1,192.168.140.66,Remote,N/A
2024-03-13 12:59:00,User_8,Login,Server_2,192.168.76.100,Remote,N/A
2024-03-13 12:59:00,User_94,Logout,N/A,192.168.107.50,Branch_Office,N/A
2024-03-13 13:29:00,User_49,Login,N/A,192.168.221.2,HQ,N/A
2024-03-13 13:29:00,User_50,File_Access,Server_2,192.168.180.142,HQ,True
2024-03-13 15:15:00,User_97,Configuration_Change,N/A,192.168.133.88,Branch_Office,N/A
2024-03-13 19:44:00,User_45,File_Access,Server_1,192.168.73.248,Branch_Office,N/A
2024-03-13 19:44:00,User_41,Failed_Login,N/A,192.168.32.210,HQ,False
2024-03-13 19:44:00,User_74,File_Access,N/A,192.168.124.84,HQ,N/A
2024-03-13 19:45:00,User_19,File_Access,N/A,192.168.214.139,Remote,False
2024-03-13 19:45:00,User_56,Configuration_Change,N/A,192.168.211.175,Branch_Office,N/A
2024-03-13 19:45:00,User_55,Failed_Login,N/A,192.168.83.13,HQ,N/A
2024-03-13 19:51:00,User_81,Logout,N/A,192.168.247.104,Remote,N/A
2024-03-13 20:51:00,User_53,Login,N/A,192.168.226.133,HQ,N/A
2024-03-13 20:51:00,User_98,Configuration_Change,Server_2,192.168.112.51,Remote,N/A
2024-03-13 23:30:00,User_42,File_Access,File_2,192.168.158.243,Remote,N/A
2024-03-13 23:30:00,User_77,Configuration_Change,Database_1,192.168.135.245,Remote,N/A
2024-03-13 23:55:00,User_34,Configuration_Change,Server_2,192.168.74.19,HQ,N/A
2024-03-14 01:54:00,User_97,Login,N/A,192.168.23.123,Branch_Office,N/A
2024-03-14 02:48:00,User_90,Failed_Login,N/A,192.168.147.78,Remote,N/A
2024-03-14 02:48:00,User_55,File_Access,N/A,192.168.206.192,Branch_Office,True
2024-03-14 04:08:00,User_71,Login,File_1,192.168.161.140,HQ,N/A
2024-03-14 05:02:00,User_42,File_Access,File_2,192.168.129.8,HQ,False
2024-03-14 05:02:00,User_24,File_Access,N/A,192.168.161.100,Remote,False
2024-03-14 06:40:00,User_8,File_Access,N/A,192.168.219.78,Branch_Office,N/A
2024-03-14 06:45:00,User_33,File_Access,N/A,192.168.27.83,Branch_Office,False
2024-03-14 06:45:00,User_92,File_Access,N/A,192.168.44.115,HQ,N/A
2024-03-14 08:58:00,User_62,Failed_Login,N/A,192.168.72.111,Remote,N/A
2024-03-14 08:58:00,User_92,Configuration_Change,Server_2,192.168.112.218,HQ,N/A
2024-03-14 08:58:00,User_82,Login,File_2,192.168.94.191,Remote,N/A
2024-03-14 11:27:00,User_92,Configuration_Change,N/A,192.168.54.157,Branch_Office,True
2024-03-14 11:27:00,User_78,Logout,N/A,192.168.91.160,HQ,N/A
2024-03-14 14:14:00,User_67,File_Access,N/A,192.168.88.151,Branch_Office,N/A
2024-03-14 14:14:00,User_72,Failed_Login,N/A,192.168.244.199,HQ,N/A
2024-03-14 16:11:00,User_20,Logout,N/A,192.168.34.203,Remote,N/A
2024-03-14 16:11:00,User_46,Failed_Login,File_2,192.168.203.161,Remote,False
2024-03-14 16:47:00,User_100,Failed_Login,N/A,192.168.86.84,Branch_Office,N/A
2024-03-14 16:47:00,User_6,Configuration_Change,Database_1,192.168.32.75,HQ,True
2024-03-14 17:04:00,User_15,Configuration_Change,N/A,192.168.233.82,HQ,N/A
2024-03-14 17:24:00,User_23,Failed_Login,N/A,192.168.190.54,Branch_Office,N/A
2024-03-14 19:49:00,User_60,Configuration_Change,N/A,192.168.8.238,Branch_Office,N/A
2024-03-14 21:44:00,User_20,Configuration_Change,File_1,192.168.168.234,Branch_Office,N/A
2024-03-14 21:44:00,User_85,Failed_Login,File_1,192.168.244.117,Remote,N/A
2024-03-14 23:38:00,User_77,Configuration_Change,N/A,192.168.99.210,Branch_Office,True
2024-03-14 23:54:00,User_19,Login,N/A,192.168.152.254,HQ,N/A
2024-03-15 00:05:00,User_28,Login,N/A,192.168.238.119,Branch_Office,N/A
2024-03-15 02:04:00,User_1,Logout,Server_2,192.168.2.17,Branch_Office,False
2024-03-15 02:04:00,User_69,Login,Server_1,192.168.120.220,Branch_Office,N/A
2024-03-15 02:04:00,User_97,Login,N/A,192.168.178.14,HQ,N/A
2024-03-15 02:04:00,User_54,File_Access,N/A,192.168.140.169,Branch_Office,True
2024-03-15 04:28:00,User_13,Login,Server_1,192.168.162.105,HQ,N/A
2024-03-15 04:44:00,User_37,Failed_Login,Server_2,192.168.222.220,HQ,N/A
2024-03-15 09:14:00,User_39,Failed_Login,Database_1,192.168.26.149,Branch_Office,N/A
2024-03-15 12:06:00,User_77,Logout,N/A,192.168.253.73,Remote,N/A
2024-03-15 12:06:00,User_98,Failed_Login,Database_1,192.168.19.74,Branch_Office,True
2024-03-15 14:01:00,User_61,Logout,N/A,192.168.237.214,Remote,N/A
2024-03-15 17:40:00,User_13,Logout,N/A,192.168.46.253,Remote,False
2024-03-15 19:03:00,User_82,Logout,File_1,192.168.39.15,Branch_Office,N/A
2024-03-15 19:03:00,User_16,File_Access,N/A,192.168.242.143,HQ,N/A
2024-03-15 21:36:00,User_18,Configuration_Change,Server_2,192.168.190.45,HQ,N/A
2024-03-15 21:36:00,User_92,Login,File_1,192.168.111.105,Branch_Office,N/A
2024-03-15 23:13:00,User_13,Login,Server_1,192.168.23.71,Remote,False
2024-03-16 00:45:00,User_8,File_Access,Server_1,192.168.206.220,Remote,False
2024-03-16 03:07:00,User_35,Configuration_Change,File_2,192.168.70.182,HQ,N/A
2024-03-16 03:07:00,User_19,Configuration_Change,N/A,192.168.237.114,HQ,N/A
2024-03-16 03:24:00,User_14,Logout,Server_2,192.168.38.200,Remote,N/A
2024-03-16 06:30:00,User_35,Logout,N/A,192.168.59.88,HQ,N/A
2024-03-16 06:30:00,User_19,Configuration_Change,File_1,192.168.209.255,Remote,True
2024-03-16 07:33:00,User_33,Configuration_Change,N/A,192.168.61.32,Remote,N/A
2024-03-16 07:37:00,User_23,File_Access,N/A,192.168.76.122,Remote,N/A
2024-03-16 09:04:00,User_12,Configuration_Change,N/A,192.168.242.225,Branch_Office,True
2024-03-16 09:04:00,User_46,File_Access,N/A,192.168.64.245,Branch_Office,N/A
2024-03-16 09:04:00,User_18,File_Access,Server_2,192.168.122.135,Branch_Office,N/A
2024-03-16 11:03:00,User_12,Logout,N/A,192.168.138.147,Branch_Office,N/A
2024-03-16 11:03:00,User_33,File_Access,File_1,192.168.90.233,Remote,N/A
2024-03-16 13:08:00,User_96,Login,N/A,192.168.164.75,Branch_Office,N/A
2024-03-16 13:08:00,User_54,Logout,N/A,192.168.68.75,HQ,N/A
2024-03-16 13:08:00,User_38,Failed_Login,Database_1,192.168.41.135,Remote,True
2024-03-16 13:33:00,User_35,Login,N/A,192.168.113.43,Branch_Office,N/A
2024-03-16 13:42:00,User_26,File_Access,N/A,192.168.58.0,HQ,True
2024-03-16 15:25:00,User_38,File_Access,File_1,192.168.32.155,HQ,N/A
2024-03-16 15:25:00,User_34,Failed_Login,N/A,192.168.60.106,Remote,N/A
2024-03-16 15:47:00,User_72,Logout,N/A,192.168.62.179,Branch_Office,N/A
2024-03-16 19:09:00,User_58,Failed_Login,N/A,192.168.70.128,Branch_Office,N/A
2024-03-16 19:09:00,User_87,Login,N/A,192.168.101.95,Branch_Office,True
2024-03-16 20:35:00,User_83,Logout,Server_1,192.168.186.5,HQ,N/A
2024-03-16 20:35:00,User_10,Logout,N/A,192.168.97.71,HQ,False
2024-03-16 20:35:00,User_49,Logout,Server_1,192.168.253.197,HQ,N/A
2024-03-16 22:11:00,User_51,Logout,Server_1,192.168.244.135,Remote,N/A
2024-03-16 22:11:00,User_3,Failed_Login,N/A,192.168.240.9,Branch_Office,N/A
2024-03-16 23:12:00,User_16,Configuration_Change,Server_2,192.168.103.40,HQ,N/A
2024-03-16 23:12:00,User_88,Configuration_Change,Server_2,192.168.82.197,Remote,N/A
2024-03-17 00:03:00,User_25,Failed_Login,Server_1,192.168.13.23,Remote,N/A
2024-03-17 00:44:00,User_58,Login,N/A,192.168.136.234,Remote,N/A
2024-03-17 01:52:00,User_1,Failed_Login,Server_1,192.168.103.105,Remote,N/A
2024-03-17 01:52:00,User_55,Logout,N/A,192.168.136.195,HQ,N/A
2024-03-17 02:24:00,User_54,Logout,Database_1,192.168.97.120,HQ,N/A
2024-03-17 02:24:00,User_48,Configuration_Change,N/A,192.168.183.223,Remote,N/A
2024-03-17 02:24:00,User_5,Login,N/A,192.168.252.43,HQ,False
2024-03-17 03:56:00,User_27,File_Access,Server_1,192.168.175.254,Branch_Office,N/A
2024-03-17 04:07:00,User_68,Logout,Server_1,192.168.63.64,Remote,N/A
2024-03-17 04:36:00,User_8,Logout,N/A,192.168.79.180,HQ,N/A
2024-03-17 04:36:00,User_100,Failed_Login,File_2,192.168.13.205,Branch_Office,N/A
2024-03-17 04:56:00,User_44,Configuration_Change,File_2,192.168.217.156,Branch_Office,N/A
2024-03-17 04:56:00,User_88,Logout,N/A,192.168.144.222,Branch_Office,N/A
2024-03-17 04:58:00,User_91,Configuration_Change,Server_2,192.168.28.135,Remote,N/A
2024-03-17 07:02:00,User_90,File_Access,Server_1,192.168.20.207,HQ,N/A
2024-03-17 07:02:00,User_10,Login,N/A,192.168.26.76,Branch_Office,N/A
2024-03-17 07:23:00,User_32,File_Access,File_2,192.168.227.39,Branch_Office,False
2024-03-17 08:07:00,User_29,Configuration_Change,N/A,192.168.31.153,Branch_Office,N/A
2024-03-17 08:13:00,User_72,File_Access,File_1,192.168.118.160,Branch_Office,False
2024-03-17 08:13:00,User_48,Logout,N/A,192.168.32.116,HQ,False
2024-03-17 08:13:00,User_85,File_Access,File_1,192.168.22.213,Branch_Office,N/A
2024-03-17 11:04:00,User_84,Failed_Login,N/A,192.168.237.172,Branch_Office,N/A
2024-03-17 11:04:00,User_2,Configuration_Change,N/A,192.168.148.245,Branch_Office,N/A
2024-03-17 11:37:00,User_35,Logout,Server_1,192.168.107.16,Branch_Office,N/A
2024-03-17 11:55:00,User_19,Logout,N/A,192.168.127.178,Branch_Office,N/A
2024-03-17 12:05:00,User_82,Logout,N/A,192.168.143.31,HQ,N/A
2024-03-17 13:38:00,User_63,Logout,N/A,192.168.32.212,Branch_Office,N/A
2024-03-17 13:38:00,User_87,Configuration_Change,Server_2,192.168.92.208,Remote,N/A
2024-03-17 13:38:00,User_3,File_Access,N/A,192.168.157.47,Branch_Office,N/A
2024-03-17 14:57:00,User_28,Configuration_Change,Server_1,192.168.16.48,HQ,N/A
2024-03-17 18:26:00,User_35,File_Access,N/A,192.168.117.31,Remote,N/A
2024-03-17 18:26:00,User_33,File_Access,N/A,192.168.103.36,Remote,N/A
2024-03-17 19:43:00,User_92,Failed_Login,File_2,192.168.179.78,Remote,N/A
2024-03-17 23:41:00,User_40,Configuration_Change,File_2,192.168.176.179,HQ,N/A
2024-03-17 23:41:00,User_61,Logout,File_1,192.168.180.20,Branch_Office,N/A
2024-03-17 23:45:00,User_66,Logout,N/A,192.168.122.73,HQ,N/A
2024-03-17 23:45:00,User_67,Configuration_Change,N/A,192.168.166.164,Remote,N/A
2024-03-18 04:01:00,User_81,Login,Server_1,192.168.241.22,Remote,N/A
2024-03-18 04:01:00,User_23,Login,N/A,192.168.181.45,Remote,True
2024-03-18 04:41:00,User_44,Configuration_Change,N/A,192.168.29.225,Remote,N/A
2024-03-18 05:02:00,User_64,Configuration_Change,File_1,192.168.84.150,Remote,N/A
2024-03-18 09:21:00,User_6,Configuration_Change,N/A,192.168.219.109,Branch_Office,True
2024-03-18 09:21:00,User_59,Failed_Login,N/A,192.168.63.144,Branch_Office,N/A
2024-03-18 12:35:00,User_54,Login,N/A,192.168.47.94,Branch_Office,False
2024-03-18 12:58:00,User_80,Configuration_Change,N/A,192.168.52.220,HQ,True
2024-03-18 12:58:00,User_25,Failed_Login,Server_2,192.168.153.135,HQ,N/A
2024-03-18 13:18:00,User_8,Failed_Login,File_1,192.168.105.34,Branch_Office,True
2024-03-18 15:07:00,User_55,File_Access,N/A,192.168.107.249,HQ,N/A
2024-03-18 15:50:00,User_69,Failed_Login,File_1,192.168.64.207,Branch_Office,N/A
2024-03-18 15:50:00,User_71,Logout,N/A,192.168.139.253,Branch_Office,N/A
2024-03-18 17:52:00,User_15,File_Access,N/A,192.168.213.6,HQ,N/A
2024-03-18 21:28:00,User_74,Login,N/A,192.168.3.194,Remote,N/A
2024-03-18 21:54:00,User_69,Logout,File_2,192.168.88.93,HQ,N/A
2024-03-18 23:57:00,User_90,Failed_Login,Server_2,192.168.237.244,Remote,N/A
2024-03-19 00:03:00,User_9,Configuration_Change,File_2,192.168.226.16,HQ,N/A
2024-03-19 00:03:00,User_54,File_Access,Database_1,192.168.50.221,Remote,N/A
2024-03-19 08:26:00,User_58,Failed_Login,N/A,192.168.225.217,Remote,N/A
2024-03-19 08:36:00,User_79,Logout,File_1,192.168.103.93,HQ,True
2024-03-19 08:46:00,User_9,Configuration_Change,N/A,192.168.13.123,HQ,N/A
2024-03-19 08:46:00,User_63,Configuration_Change,N/A,192.168.145.62,HQ,N/A
2024-03-19 08:46:00,User_73,Failed_Login,N/A,192.168.119.248,Remote,N/A
