IncidentID,Timestamp,Resource,UserID,IncidentType,Severity,ResolutionTime,Recurring,AnomalyScore
INC_1003,2023-07-19 13:50:00,Resource_8,User_135,Performance,High,36.125802681426094,False,0.7992924710649326
INC_1004,2023-09-15 17:10:00,Resource_30,User_357,Performance,Low,3.097055774342627,False,0.777198307437287
INC_1005,2023-03-15 01:32:00,Resource_35,User_317,Configuration Issue,Low,35.628372436345224,False,0.20110357226698583
INC_1006,2023-12-03 18:55:00,Resource_9,User_196,Performance,Medium,11.117502117787696,True,0.28717303775637903
INC_1007,2023-11-13 19:50:00,Resource_5,User_428,Configuration Issue,High,9.362419914040073,True,0.6438512303272087
INC_1008,2023-01-22 06:12:00,Resource_38,User_180,Outage,Low,44.7647912266518,False,0.144399756300145
INC_1009,2023-09-03 23:33:00,Resource_33,User_299,Hardware Failure,High,46.96737911908791,True,0.9412205788156067
INC_1010,2023-08-27 21:21:00,Resource_39,User_385,Performance,High,40.84933683556105,False,0.17179808222516024
INC_1011,2023-02-06 23:59:00,Resource_45,User_45,Security Breach,Critical,2.0543422067142365,False,0.13907242213355564
INC_1012,2023-06-06 02:48:00,Resource_7,User_423,Configuration Issue,Low,4.069882316934332,False,0.002322404681050938
INC_1013,2023-12-27 09:33:00,Resource_25,User_466,Configuration Issue,High,36.582171241049565,False,0.342788859642571
INC_1014,2023-05-11 03:31:00,Resource_48,User_301,Configuration Issue,Medium,45.25931645583663,False,0.9729683697050906
INC_1015,2023-04-19 20:27:00,Resource_31,User_50,Performance,Low,41.54399579712386,False,0.7991569141620364
INC_1016,2023-05-31 13:39:00,Resource_17,User_391,Outage,Low,12.688854353938675,False,0.38551571306244303
INC_1017,2023-10-23 22:40:00,Resource_13,User_284,Hardware Failure,Low,11.546270242918636,False,0.3205043986826396
INC_1018,2023-06-13 22:12:00,Resource_10,User_150,Hardware Failure,Critical,25.97168167340789,False,0.7317606574135512
INC_1019,2023-01-06 06:21:00,Resource_15,User_431,Performance,Medium,3.737267235886985,False,0.7881377279064855
INC_1020,2023-02-01 01:20:00,Resource_44,User_359,Performance,Low,31.70416642282009,False,0.810316693305924
INC_1021,2023-05-18 00:15:00,Resource_50,User_492,Configuration Issue,Low,38.19478205486146,True,0.9733432025352355
INC_1022,2023-01-03 17:33:00,Resource_48,User_417,Configuration Issue,Low,7.807786316529264,False,0.27733168652241535
INC_1023,2023-06-10 07:10:00,Resource_12,User_33,Hardware Failure,Medium,36.970971383675156,False,0.3506779978691653
INC_1024,2023-03-25 06:08:00,Resource_39,User_149,Configuration Issue,Low,26.438848524440452,False,0.5130765623417067
INC_1025,2023-12-29 16:20:00,Resource_13,User_425,Performance,Low,31.20175040899375,False,0.08413727821796757
INC_1026,2023-05-28 18:46:00,Resource_46,User_364,Outage,Low,11.602953693391331,False,0.3314330251086206
INC_1027,2023-11-12 11:05:00,Resource_25,User_375,Performance,Medium,9.303206481456423,False,0.7624683223621782
INC_1028,2023-07-13 18:22:00,Resource_21,User_35,Performance,Low,42.813285846497486,True,0.701988627085175
INC_1029,2023-01-24 14:59:00,Resource_46,User_223,Configuration Issue,Low,1.6111915090507554,False,0.20796514085486684
INC_1030,2023-11-24 10:28:00,Resource_12,User_208,Outage,Low,14.743457182813989,False,0.41252121717239565
INC_1031,2023-07-04 21:17:00,Resource_23,User_379,Configuration Issue,Low,26.52112231518951,False,0.9539816524838548
INC_1032,2023-04-28 08:07:00,Resource_17,User_66,Performance,Low,16.034108894715544,False,0.4892781026086813
INC_1033,2023-01-05 09:11:00,Resource_46,User_238,Performance,Medium,22.266306778815135,False,0.12770908467604225
INC_1034,2023-04-13 02:40:00,Resource_26,User_326,Performance,Low,43.24823183389887,False,0.7363221179996361
INC_1035,2023-06-04 06:38:00,Resource_30,User_279,Performance,Low,34.1499690095372,False,0.39190915381314295
INC_1036,2023-11-17 11:27:00,Resource_5,User_371,Configuration Issue,High,22.33279363810233,False,0.13336840575078135
INC_1037,2023-04-26 15:17:00,Resource_19,User_220,Performance,Low,12.38281791272472,True,0.5184381197372497
INC_1038,2023-03-21 14:56:00,Resource_40,User_207,Outage,Medium,4.181959087502115,False,0.7033039965339821
INC_1039,2023-11-12 12:43:00,Resource_32,User_69,Configuration Issue,Low,29.59545323045198,False,0.4604720939976391
INC_1040,2023-11-08 22:12:00,Resource_49,User_318,Hardware Failure,Medium,29.095718461635748,False,0.6943263037168191
INC_1041,2023-12-14 13:55:00,Resource_10,User_344,Performance,Low,17.775527298500947,False,0.6082625371387826
INC_1042,2023-12-24 01:44:00,Resource_18,User_254,Configuration Issue,Low,2.0031599209628204,False,0.6946972853795466
INC_1043,2023-01-09 02:45:00,Resource_35,User_256,Configuration Issue,Low,32.45032529352988,False,0.758550968300539
INC_1044,2023-04-27 21:56:00,Resource_7,User_455,Performance,Medium,45.01251742343747,False,0.6490251520384843
INC_1045,2023-08-04 17:38:00,Resource_12,User_367,Performance,Low,42.87566187991327,False,0.34220678271943095
INC_1046,2023-10-25 10:18:00,Resource_24,User_397,Outage,Low,10.71357859252759,False,0.7100048996401291
INC_1047,2023-09-27 05:40:00,Resource_12,User_37,Performance,Low,6.070133850960977,False,0.27053514824771074
INC_1048,2023-03-26 22:49:00,Resource_7,User_62,Configuration Issue,High,12.062212145406171,False,0.32663012485071796
INC_1049,2023-03-20 04:05:00,Resource_46,User_254,Performance,Low,45.48742630717383,False,0.14508532531842833
INC_1050,2023-04-16 18:59:00,Resource_9,User_179,Configuration Issue,Low,39.50046016765954,True,0.08111757600539793
INC_1051,2023-11-21 16:37:00,Resource_11,User_68,Configuration Issue,Low,5.330637740860154,False,0.7628006847606394
INC_1052,2023-10-20 16:06:00,Resource_41,User_68,Outage,Low,29.008214778315967,False,0.12559000482377647
INC_1053,2023-06-10 21:50:00,Resource_10,User_365,Configuration Issue,Medium,21.97888481072737,True,0.5146386114687383
INC_1054,2023-07-02 17:03:00,Resource_17,User_13,Outage,Medium,47.13211723819542,True,0.03652283133394252
INC_1055,2023-01-25 02:06:00,Resource_3,User_47,Configuration Issue,High,2.766289999762109,False,0.29781124455411934
INC_1056,2023-01-12 23:30:00,Resource_37,User_189,Configuration Issue,Low,13.336371182514979,False,0.40087495601444323
INC_1057,2023-05-23 19:09:00,Resource_3,User_159,Security Breach,Low,44.26238450826654,False,0.938325764086109
INC_1058,2023-12-31 07:55:00,Resource_44,User_390,Configuration Issue,Medium,26.375445294798595,False,0.47642001666520895
INC_1059,2023-01-09 00:15:00,Resource_49,User_253,Performance,Low,1.0641840185411826,False,0.8425495296748438
INC_1060,2023-12-15 12:28:00,Resource_40,User_309,Outage,Medium,38.86390550302058,False,0.2575868975719129
INC_1061,2023-03-28 11:26:00,Resource_5,User_139,Hardware Failure,Medium,7.687010439538201,False,0.6903787423042138
INC_1062,2023-11-22 15:15:00,Resource_5,User_387,Configuration Issue,High,36.35712572533134,False,0.9386043317797721
INC_1063,2023-05-31 01:03:00,Resource_4,User_68,Performance,Medium,11.498738226058,False,0.6017892698355084
INC_1064,2023-02-11 15:27:00,Resource_32,User_159,Performance,Medium,26.56268271164249,True,0.07938589230674964
INC_1065,2023-05-05 08:37:00,Resource_37,User_236,Outage,Low,38.048473874002475,False,0.9841835766076733
INC_1066,2023-07-18 00:58:00,Resource_48,User_220,Security Breach,Critical,46.867119648659106,False,0.6670564607736277
INC_1067,2023-09-23 11:14:00,Resource_3,User_365,Configuration Issue,Medium,36.636043232242386,False,0.20158101979306953
INC_1068,2023-06-02 16:52:00,Resource_33,User_138,Performance,Low,13.201270230322281,False,0.9653067944021542
INC_1069,2023-08-03 07:49:00,Resource_3,User_231,Outage,Critical,21.108616392144135,True,0.7334707881004169
INC_1070,2023-07-20 17:31:00,Resource_12,User_407,Hardware Failure,Low,7.028840984256019,True,0.5498581553655685
INC_1071,2023-10-15 17:24:00,Resource_37,User_283,Performance,Low,39.25012847210841,False,0.572864121914034
INC_1072,2023-04-27 16:10:00,Resource_3,User_298,Outage,Medium,4.508640314002263,True,0.815171261402952
INC_1073,2023-08-18 08:14:00,Resource_29,User_412,Performance,Low,10.44672078844547,False,0.11125632873878599
INC_1074,2023-11-13 12:56:00,Resource_28,User_464,Outage,High,13.08258581792743,False,0.9792867151894883
INC_1075,2023-11-18 05:59:00,Resource_22,User_98,Performance,Critical,43.669592911389735,False,0.8596526352046072
INC_1076,2023-04-09 09:30:00,Resource_6,User_279,Security Breach,Medium,16.551130193218963,False,0.686798966160742
INC_1077,2023-05-06 02:47:00,Resource_24,User_326,Outage,Medium,5.980033724599373,True,0.3445699482204032
INC_1078,2023-11-13 05:06:00,Resource_9,User_249,Configuration Issue,Low,10.26068776584585,False,0.4578520718283928
INC_1079,2023-07-15 23:21:00,Resource_8,User_447,Performance,Low,14.303269721957264,False,0.8567996544016068
INC_1080,2023-10-21 03:10:00,Resource_37,User_182,Security Breach,Medium,16.788647780592083,False,0.6911959464352596
INC_1081,2023-08-16 09:22:00,Resource_19,User_353,Outage,Critical,3.924647475465208,False,0.2590309633348741
INC_1082,2023-05-10 10:59:00,Resource_34,User_41,Performance,Medium,8.906704373148502,True,0.9415164269333326
INC_1083,2023-10-10 03:00:00,Resource_32,User_455,Performance,Low,42.122651608179,False,0.8703467205120553
INC_1084,2023-10-30 01:17:00,Resource_27,User_351,Performance,High,1.0303081558071434,False,0.7518313480605056
INC_1085,2023-03-20 13:39:00,Resource_10,User_389,Outage,Low,9.812201846446024,False,0.09694583081210895
INC_1086,2023-02-05 13:09:00,Resource_44,User_132,Outage,Medium,16.984958826472955,False,0.2732360646431933
INC_1087,2023-11-03 21:09:00,Resource_19,User_10,Performance,Low,19.54712349695083,False,0.70619178633739
INC_1088,2023-05-19 14:38:00,Resource_23,User_460,Performance,Medium,38.842495863844256,False,0.9803297883562245
INC_1089,2023-07-30 19:39:00,Resource_37,User_31,Performance,High,1.1988739416417702,False,0.05829932131322535
INC_1090,2023-06-21 13:31:00,Resource_38,User_203,Hardware Failure,Medium,16.506758929492552,False,0.5390829503894797
INC_1091,2023-03-26 07:52:00,Resource_10,User_365,Performance,Medium,43.63254291255436,False,0.1918142390084876
INC_1092,2023-11-19 07:09:00,Resource_20,User_106,Outage,Medium,26.114960357698955,False,0.3387122867807074
INC_1093,2023-07-22 23:58:00,Resource_18,User_322,Hardware Failure,Medium,45.40002110872049,False,0.23455629494692543
INC_1094,2023-05-04 07:56:00,Resource_22,User_418,Performance,Low,36.56215361753276,False,0.3964436171682967
INC_1095,2023-06-27 21:08:00,Resource_38,User_368,Configuration Issue,Low,16.767153878190474,False,0.06757344321945424
INC_1096,2023-03-08 03:21:00,Resource_46,User_152,Performance,Low,27.914669072849655,True,0.7218580089868157
INC_1097,2023-03-06 21:58:00,Resource_46,User_32,Performance,Low,28.6674618467335,False,0.22817824914805673
INC_1098,2023-09-19 11:28:00,Resource_11,User_493,Outage,Low,1.0303784110831675,False,0.21229687907529293
INC_1099,2023-12-26 07:40:00,Resource_20,User_485,Performance,Medium,33.51903258402758,True,0.8927958772443426
INC_1100,2023-05-18 10:13:00,Resource_36,User_342,Performance,Low,22.486845508292923,False,0.2660514268540597
INC_1101,2023-07-10 16:16:00,Resource_42,User_493,Configuration Issue,High,26.905791794048024,False,0.9704112140045764
INC_1102,2023-01-18 20:41:00,Resource_37,User_98,Security Breach,Medium,24.215678020926,True,0.3116904360981445
INC_1103,2023-06-01 17:00:00,Resource_49,User_422,Configuration Issue,Medium,26.360012807138887,False,0.26822913951312144
INC_1104,2023-07-22 09:59:00,Resource_36,User_181,Performance,Medium,32.509623770085376,False,0.0938884134244834
INC_1105,2023-08-04 01:31:00,Resource_17,User_435,Security Breach,Medium,18.485083588431756,False,0.41642202791873584
INC_1106,2023-05-31 00:54:00,Resource_46,User_323,Performance,Low,15.197929325337084,False,0.8028094791766419
INC_1107,2023-02-05 11:44:00,Resource_46,User_99,Configuration Issue,Low,47.47676907517635,False,0.8196387141703341
INC_1108,2023-10-31 13:20:00,Resource_9,User_270,Performance,Medium,22.118955433311445,False,0.9437060228383407
INC_1109,2023-09-29 21:02:00,Resource_35,User_243,Performance,High,37.14890100662769,False,0.8907603736794758
INC_1110,2023-07-24 12:07:00,Resource_7,User_423,Hardware Failure,Medium,39.75510257304535,False,0.2842458255992879
INC_1111,2023-07-08 21:45:00,Resource_33,User_365,Performance,Medium,10.189809534163901,False,0.3693622352034811
INC_1112,2023-08-01 05:33:00,Resource_28,User_281,Performance,Low,29.4444067792786,False,0.47757013667362014
INC_1113,2023-09-06 21:07:00,Resource_23,User_130,Security Breach,Medium,43.182484066626536,False,0.5779355228527677
INC_1114,2023-11-23 16:10:00,Resource_38,User_141,Security Breach,Critical,11.026883260338469,False,0.7959203584454186
INC_1115,2023-08-02 08:09:00,Resource_37,User_35,Configuration Issue,High,8.177448471526265,False,0.7558800376419491
INC_1116,2023-07-04 03:09:00,Resource_16,User_270,Outage,Low,27.36894450446039,False,0.8485110215090989
INC_1117,2023-06-05 11:43:00,Resource_50,User_268,Configuration Issue,High,37.486020225037,False,0.9190253114281309
INC_1118,2023-05-30 07:13:00,Resource_40,User_137,Configuration Issue,High,11.217129206396638,False,0.7406352382539643
INC_1119,2023-02-17 00:02:00,Resource_29,User_321,Security Breach,Low,33.93523103628926,False,0.1653966769412497
INC_1120,2023-05-29 08:15:00,Resource_7,User_293,Performance,Medium,15.656358423555757,False,0.414995797937892
INC_1121,2023-11-28 19:46:00,Resource_5,User_102,Outage,Low,42.369022080815625,False,0.5505709703748796
INC_1122,2023-07-07 18:05:00,Resource_19,User_298,Performance,Low,16.349756614865257,True,0.06046599322942392
INC_1123,2023-11-11 14:04:00,Resource_48,User_119,Outage,Low,32.00163917318926,False,0.2652640695319358
INC_1124,2023-11-23 13:59:00,Resource_36,User_441,Outage,Low,14.729930590744699,False,0.22050208279995476
INC_1125,2023-02-08 11:17:00,Resource_38,User_11,Outage,Critical,10.340780235533154,False,0.6028136274958239
INC_1126,2023-02-04 22:19:00,Resource_40,User_81,Configuration Issue,Low,3.2342615828255816,False,0.31510298784162394
INC_1127,2023-07-03 21:41:00,Resource_5,User_305,Performance,Critical,28.79764684518082,False,0.5124832670314116
INC_1128,2023-12-09 17:17:00,Resource_19,User_487,Outage,Medium,23.726462753691695,False,0.8542743977207063
INC_1129,2023-04-16 20:20:00,Resource_27,User_217,Outage,Medium,16.568434877514107,True,0.21106416243082826
INC_1130,2023-10-29 16:12:00,Resource_31,User_258,Performance,Low,36.471759818619695,False,0.4897911692277207
INC_1131,2023-01-05 16:27:00,Resource_32,User_281,Performance,Medium,11.964655334352589,False,0.577756403522364
INC_1132,2023-02-05 17:02:00,Resource_7,User_457,Performance,Low,4.1338716653411876,False,0.38608634216472504
INC_1133,2023-02-23 00:44:00,Resource_35,User_115,Performance,High,47.58247008558339,False,0.7656488071104545
INC_1134,2023-04-24 11:17:00,Resource_48,User_294,Performance,Low,18.79591542605662,True,0.6868334715116892
INC_1135,2023-03-11 07:35:00,Resource_18,User_98,Performance,Low,16.74268580948334,False,0.15450325914031693
INC_1136,2023-05-22 14:42:00,Resource_17,User_253,Configuration Issue,Low,10.942953382957487,True,0.31785045273409207
INC_1137,2023-07-09 11:29:00,Resource_35,User_33,Hardware Failure,Low,8.890027876544922,False,0.49009256480945695
INC_1138,2023-10-26 04:49:00,Resource_7,User_3,Hardware Failure,High,37.68323151593226,False,0.25851760519868994
INC_1139,2023-10-05 21:22:00,Resource_29,User_363,Configuration Issue,Medium,46.506958498616264,False,0.45839292374360185
INC_1140,2023-09-28 01:16:00,Resource_28,User_496,Performance,Low,18.46331204011801,False,0.5501385173237505
INC_1141,2023-04-17 10:36:00,Resource_47,User_26,Hardware Failure,Medium,24.699757044648123,False,0.13261088381995212
INC_1142,2023-02-03 01:31:00,Resource_9,User_71,Outage,Medium,10.077771714524008,True,0.7951063770180135
INC_1143,2023-03-12 06:19:00,Resource_36,User_494,Outage,High,12.405104560928699,False,0.08492792059808374
INC_1144,2023-02-18 13:21:00,Resource_1,User_253,Performance,Medium,4.0910540481048905,False,0.4205974336855919
INC_1145,2023-10-27 03:22:00,Resource_37,User_391,Security Breach,Critical,2.096379518794441,True,0.8682505774023944
INC_1146,2023-12-03 20:41:00,Resource_40,User_371,Hardware Failure,Low,26.144239957207184,False,0.07193686579367475
INC_1147,2023-03-19 07:31:00,Resource_50,User_202,Performance,Medium,16.1257254449285,False,0.2086971286669309
INC_1148,2023-05-07 11:21:00,Resource_24,User_349,Performance,Low,13.619545689505198,True,0.7260184137715161
INC_1149,2023-06-16 22:44:00,Resource_44,User_499,Performance,High,35.82135184771419,False,0.36524204030860974
INC_1150,2023-08-05 23:58:00,Resource_48,User_492,Performance,Low,11.857716016634887,False,0.2968260941764861
INC_1151,2023-02-07 21:54:00,Resource_27,User_227,Configuration Issue,High,18.609120342720434,False,0.7471557750808309
INC_1152,2023-12-08 17:41:00,Resource_21,User_269,Performance,Low,2.8546670274468195,True,0.7710206445650913
INC_1153,2023-02-22 20:59:00,Resource_19,User_296,Performance,High,36.77856073535706,False,0.463851331927283
INC_1154,2023-10-17 07:53:00,Resource_26,User_50,Hardware Failure,Low,31.28856547591966,True,0.5592761417791021
INC_1155,2023-08-14 00:44:00,Resource_10,User_314,Outage,Medium,16.855557650057698,True,0.6270086863129978
INC_1156,2023-11-28 19:18:00,Resource_43,User_181,Hardware Failure,Low,27.450121189541026,False,0.3230752235901361
INC_1157,2023-11-12 20:12:00,Resource_23,User_490,Outage,Low,12.793477483716368,False,0.8901609744904244
INC_1158,2023-04-17 16:27:00,Resource_44,User_352,Configuration Issue,Medium,40.55470383719304,False,0.30819954125520177
INC_1159,2023-04-25 12:16:00,Resource_43,User_335,Hardware Failure,Low,47.15247451934864,False,0.13837751968419654
INC_1160,2023-11-03 16:36:00,Resource_12,User_115,Performance,Low,20.891906029050226,False,0.8702780763000884
INC_1161,2023-11-26 11:02:00,Resource_5,User_234,Performance,High,16.201382637856707,False,0.8260353010358972
INC_1162,2023-08-26 09:43:00,Resource_11,User_296,Hardware Failure,Low,47.89707668720329,False,0.8448589986648918
INC_1163,2023-11-30 12:23:00,Resource_46,User_422,Hardware Failure,Low,7.848249938375804,False,0.32594952657368037
INC_1164,2023-11-23 16:20:00,Resource_22,User_406,Security Breach,Medium,36.4075470310349,False,0.12980035291594916
INC_1165,2023-02-28 15:05:00,Resource_47,User_488,Security Breach,Low,41.84610132362914,True,0.26424214686578185
INC_1166,2023-02-23 16:58:00,Resource_49,User_130,Performance,Low,41.2958236132225,False,0.678186366018785
INC_1167,2023-04-11 20:43:00,Resource_4,User_6,Outage,Critical,47.63611249192064,False,0.7410655031473795
INC_1168,2023-10-14 13:54:00,Resource_28,User_56,Outage,Medium,15.359993255295194,False,0.47520547045585526
INC_1169,2023-11-03 06:21:00,Resource_21,User_294,Performance,Low,21.77640538296418,True,0.03962817623951642
INC_1170,2023-02-26 13:23:00,Resource_50,User_227,Configuration Issue,High,19.616380388457348,False,0.18377394324461893
INC_1171,2023-03-30 07:43:00,Resource_31,User_476,Performance,Critical,22.43218472184338,False,0.10542502180764479
INC_1172,2023-06-09 08:45:00,Resource_26,User_470,Performance,Medium,21.663403510127097,False,0.7732567053507108
INC_1173,2023-11-04 00:30:00,Resource_17,User_462,Performance,Low,47.12206923827075,False,0.7653485342904837
INC_1174,2023-08-26 03:03:00,Resource_37,User_74,Configuration Issue,Low,20.807572282676908,False,0.3604193388818734
INC_1175,2023-04-03 02:32:00,Resource_44,User_316,Security Breach,Low,28.49657918562565,True,0.976724171564263
INC_1176,2023-02-24 10:49:00,Resource_35,User_131,Configuration Issue,Low,30.344668117934635,True,0.5579586301523186
INC_1177,2023-04-18 15:11:00,Resource_35,User_229,Performance,Medium,28.753875148637235,True,0.46959551795953713
INC_1178,2023-11-10 06:49:00,Resource_48,User_323,Security Breach,Medium,9.363559996110943,False,0.6411179571447236
INC_1179,2023-10-04 01:14:00,Resource_2,User_305,Outage,Low,5.638333032007368,False,0.1268504964891386
INC_1180,2023-08-09 09:47:00,Resource_40,User_174,Performance,Low,25.719602060943213,False,0.10068608600716344
INC_1181,2023-09-19 00:07:00,Resource_34,User_152,Performance,Low,12.016438737963867,False,0.34823288421862375
INC_1182,2023-02-20 17:11:00,Resource_3,User_453,Outage,Medium,12.546317209164753,False,0.5089194108641298
INC_1183,2023-06-19 02:16:00,Resource_16,User_52,Performance,Critical,31.60222314337614,False,0.16471391352055054
INC_1184,2023-07-03 16:39:00,Resource_20,User_252,Configuration Issue,Low,35.42246484972151,False,0.4602611743411097
INC_1185,2023-08-17 15:50:00,Resource_46,User_150,Outage,Low,43.331207831667804,False,0.057929237190457616
INC_1186,2023-11-06 08:36:00,Resource_9,User_272,Performance,Low,9.035386881388694,True,0.26431928470665234
INC_1187,2023-05-17 16:48:00,Resource_5,User_73,Performance,Low,6.846556862190517,True,0.4120161003501046
INC_1188,2023-05-15 00:17:00,Resource_28,User_454,Performance,Low,39.237565661528166,False,0.39350925659532177
INC_1189,2023-09-11 10:21:00,Resource_43,User_174,Hardware Failure,Low,37.846380065070484,False,0.6262605643779963
INC_1190,2023-08-07 19:07:00,Resource_40,User_73,Performance,Medium,46.14328667301422,True,0.7854311602432246
INC_1191,2023-04-02 00:40:00,Resource_39,User_296,Outage,Low,28.94294668960478,False,0.37689384596551123
INC_1192,2023-07-28 22:26:00,Resource_25,User_432,Outage,Critical,0.6968443061776964,False,0.9009787646169737
INC_1193,2023-03-14 18:09:00,Resource_42,User_64,Hardware Failure,Low,21.328187957732897,False,0.40590077379204326
INC_1194,2023-06-04 23:59:00,Resource_12,User_100,Hardware Failure,Critical,7.361224801493765,True,0.2076701953342872
INC_1195,2023-03-09 09:12:00,Resource_28,User_306,Security Breach,Critical,38.86820901727663,False,0.3594947538060371
INC_1196,2023-04-13 21:30:00,Resource_32,User_147,Outage,Low,12.960923838357315,False,0.1459141241481039
INC_1197,2023-08-25 20:07:00,Resource_12,User_37,Performance,Low,4.577256383528658,False,0.26965843867805994
INC_1198,2023-05-28 10:47:00,Resource_49,User_448,Security Breach,Low,4.413598226073352,False,0.6657522400790485
INC_1199,2023-09-12 02:55:00,Resource_31,User_419,Outage,Medium,33.86442718681319,False,0.7450865611197391
INC_1200,2023-01-28 02:50:00,Resource_14,User_61,Outage,Low,3.937196578101262,True,0.2935021367352949
INC_1201,2023-06-02 14:18:00,Resource_48,User_81,Outage,Medium,19.32069827390576,True,0.610727655752551
INC_1202,2023-04-16 15:24:00,Resource_27,User_424,Performance,Low,17.199813705589175,False,0.28464632523541444
INC_1203,2023-09-25 23:49:00,Resource_26,User_35,Performance,Low,16.19149453023919,False,0.7004561235223606
INC_1204,2023-12-01 08:58:00,Resource_33,User_319,Performance,Low,24.378990797940293,False,0.7808930959587885
INC_1205,2023-06-10 07:20:00,Resource_29,User_401,Outage,Low,30.90112474667469,False,0.7779319045630855
INC_1206,2023-08-14 15:47:00,Resource_36,User_75,Configuration Issue,Medium,18.26062402962699,False,0.889536337297644
INC_1207,2023-01-15 07:58:00,Resource_6,User_386,Outage,Critical,4.83151613375933,True,0.26586183090377025
INC_1208,2023-11-11 23:30:00,Resource_7,User_276,Outage,Low,41.52964250294622,False,0.41077924240541297
INC_1209,2023-07-23 12:38:00,Resource_38,User_217,Performance,Medium,26.958292647893607,False,0.2807289798825575
INC_1210,2023-02-10 01:48:00,Resource_24,User_323,Security Breach,Medium,40.1804490662215,True,0.410381813011197
INC_1211,2023-09-27 17:30:00,Resource_48,User_338,Performance,Medium,30.152873624008528,False,0.8923938991748058
INC_1212,2023-08-22 09:55:00,Resource_41,User_250,Configuration Issue,Medium,6.28141423282085,False,0.6978479102849069
INC_1213,2023-04-10 16:11:00,Resource_19,User_186,Performance,Medium,5.445437065329234,False,0.28732289143932777
INC_1214,2023-08-04 21:47:00,Resource_47,User_222,Outage,High,7.234700251335276,False,0.3261416616639775
INC_1215,2023-04-14 17:18:00,Resource_43,User_209,Performance,Low,46.40129437479001,False,0.8033662115457981
INC_1216,2023-05-21 05:40:00,Resource_11,User_310,Performance,Low,21.563141586900542,True,0.34302939486523754
INC_1217,2023-08-21 08:30:00,Resource_28,User_174,Configuration Issue,Critical,18.16840074330338,False,0.3770636302586521
INC_1218,2023-11-23 23:53:00,Resource_44,User_422,Outage,Low,34.083129701402015,False,0.691763708452451
INC_1219,2023-09-18 05:23:00,Resource_46,User_380,Performance,Low,36.293330326427856,False,0.071177419159973
INC_1220,2023-09-30 18:00:00,Resource_16,User_427,Performance,Critical,1.3005531662729588,False,0.7436942410053141
INC_1221,2023-11-05 08:27:00,Resource_9,User_316,Configuration Issue,Low,38.59979003073062,False,0.9629301497966338
INC_1222,2023-07-31 22:08:00,Resource_7,User_281,Security Breach,Low,13.110833298198365,False,0.9505445703462425
INC_1223,2023-09-21 07:15:00,Resource_23,User_37,Performance,Low,17.50385904961245,False,0.4449558643247793
INC_1224,2023-05-31 14:35:00,Resource_19,User_298,Hardware Failure,Low,4.846244458903412,True,0.49293622765435097
INC_1225,2023-08-05 19:22:00,Resource_3,User_193,Outage,Medium,18.731620043213358,False,0.6176777503392387
INC_1226,2023-04-10 12:18:00,Resource_37,User_293,Performance,Medium,33.31777260421847,False,0.8286362733219175
INC_1227,2023-03-20 18:05:00,Resource_27,User_146,Security Breach,Medium,41.37113378428539,False,0.3495655708595585
INC_1228,2023-08-07 05:45:00,Resource_17,User_435,Configuration Issue,Low,12.24526545074443,False,0.29191737361059544
INC_1229,2023-06-05 01:04:00,Resource_13,User_178,Hardware Failure,Low,16.959406509142465,True,0.2576575210958304
INC_1230,2023-06-07 00:39:00,Resource_13,User_389,Configuration Issue,Critical,12.154298283281943,False,0.3168751959524124
INC_1231,2023-08-14 09:28:00,Resource_12,User_411,Performance,Medium,26.541023460346416,False,0.7104569561595176
INC_1232,2023-01-02 08:36:00,Resource_31,User_106,Hardware Failure,Medium,20.732107931325096,True,0.9996188509211037
INC_1233,2023-10-20 00:07:00,Resource_46,User_348,Performance,Low,18.37811467894033,False,0.7355775344237074
INC_1234,2023-06-07 18:25:00,Resource_10,User_18,Configuration Issue,Medium,21.02443192332982,True,0.8090594256670254
INC_1235,2023-01-17 22:59:00,Resource_12,User_65,Configuration Issue,High,20.43414564280855,False,0.5131743042518885
INC_1236,2023-12-07 23:43:00,Resource_14,User_133,Configuration Issue,High,25.41707146768417,False,0.9703024915307967
INC_1237,2023-10-16 16:41:00,Resource_33,User_59,Hardware Failure,Low,18.792779118010426,False,0.3048188683298104
INC_1238,2023-02-25 09:39:00,Resource_16,User_186,Performance,Low,33.33776918140245,False,0.9676471913107567
INC_1239,2023-12-29 19:51:00,Resource_13,User_414,Security Breach,High,37.8653699766694,False,0.16669365841447503
INC_1240,2023-09-03 17:28:00,Resource_43,User_48,Hardware Failure,Low,43.77173984695716,False,0.8691227147403318
INC_1241,2023-12-13 20:31:00,Resource_36,User_442,Performance,Low,25.834541848449295,False,0.8342161237550206
INC_1242,2023-08-10 15:24:00,Resource_11,User_242,Security Breach,High,15.142159705572439,True,0.4705328448683538
INC_1243,2023-06-03 23:16:00,Resource_17,User_19,Performance,Low,31.624564801221698,False,0.4895648684232168
INC_1244,2023-02-18 04:36:00,Resource_29,User_155,Performance,Medium,38.638093464790416,False,0.5389306288711945
INC_1245,2023-11-06 09:18:00,Resource_32,User_367,Performance,Low,21.672354621839727,False,0.10333144729924193
INC_1246,2023-01-17 00:57:00,Resource_19,User_482,Performance,High,11.526085894013882,False,0.6591808279503257
INC_1247,2023-06-29 18:43:00,Resource_37,User_447,Performance,Low,26.241852318406405,False,0.5616103877319893
INC_1248,2023-09-17 14:11:00,Resource_18,User_321,Outage,Medium,5.0466041767304075,False,0.07437822151272377
