LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
3363,24-01-2122,00:00:00,175,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5884950680255995064 src: /10.251.35.1:37110 dest: /10.251.35.1:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3364,24-01-2122,00:00:00,176,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2312147690217434210 src: /10.250.6.223:43080 dest: /10.250.6.223:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3365,24-01-2122,00:00:00,176,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6077954422315381195 src: /10.251.42.191:43243 dest: /10.251.42.191:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3366,24-01-2122,00:00:00,176,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7375971436657227021 src: /10.251.31.5:38223 dest: /10.251.31.5:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3367,24-01-2122,00:00:00,177,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5151714183399086516 src: /10.251.105.189:60405 dest: /10.251.105.189:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3368,24-01-2122,00:00:00,177,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7831665753665975065 src: /10.251.75.79:48981 dest: /10.251.75.79:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3369,24-01-2122,00:00:00,178,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3876575027880456041 src: /10.250.14.196:50189 dest: /10.250.14.196:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3370,24-01-2122,00:00:00,178,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6554027761952844542 src: /10.251.65.203:34839 dest: /10.251.65.203:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3371,24-01-2122,00:00:00,178,INFO,dfs.DataNode$DataXceiver,Receiving block blk_772091154632597811 src: /10.251.90.64:58900 dest: /10.251.90.64:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3372,24-01-2122,00:00:00,179,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9160124113518814252 src: /10.251.66.192:44254 dest: /10.251.66.192:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3373,24-01-2122,00:00:00,180,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5950249832413179417 terminating,E11,PacketResponder <*> for block <*> terminating
3374,24-01-2122,00:00:00,180,INFO,dfs.DataNode$PacketResponder,Received block blk_-5950249832413179417 of size 67108864 from /10.250.10.6,E9,Received block <*> of size <*> from /<*>
3375,24-01-2122,00:00:00,181,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1599799993385491920 src: /10.251.39.192:33077 dest: /10.251.39.192:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3376,24-01-2122,00:00:00,181,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2662935357565476291 src: /10.251.27.63:49887 dest: /10.251.27.63:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3377,24-01-2122,00:00:00,181,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4296171014141925719 src: /10.251.199.225:34316 dest: /10.251.199.225:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3378,24-01-2122,00:00:00,181,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5803894113608140682 src: /10.250.11.100:40044 dest: /10.250.11.100:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3379,24-01-2122,00:00:00,182,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6554027761952844542 src: /10.251.66.192:54637 dest: /10.251.66.192:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3380,24-01-2122,00:00:00,183,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2828996566187353103 src: /10.251.89.155:51800 dest: /10.251.89.155:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3381,24-01-2122,00:00:00,186,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9160124113518814252 src: /10.251.66.192:57502 dest: /10.251.66.192:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3382,24-01-2122,00:00:00,193,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7375971436657227021 src: /10.251.31.5:53735 dest: /10.251.31.5:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3383,24-01-2122,00:00:00,198,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2801218189631186974 src: /10.251.214.32:33234 dest: /10.251.214.32:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3384,24-01-2122,00:00:00,207,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4069602769444643005 src: /10.250.10.6:47185 dest: /10.250.10.6:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3385,24-01-2122,00:00:00,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_-50273257731426871 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3386,24-01-2122,00:00:00,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.192:50010 is added to blk_-3238412011236244640 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3387,24-01-2122,00:00:00,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.192:50010 is added to blk_-5950249832413179417 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3388,24-01-2122,00:00:00,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.163:50010 is added to blk_-7689031213313245416 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3389,24-01-2122,00:00:00,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000184_0/part-00184. blk_-4069602769444643005,E22,BLOCK* NameSystem.allocateBlock:<*>
3390,24-01-2122,00:00:00,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_4845477247445346914 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3391,24-01-2122,00:00:00,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_8910234103556704078 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3392,24-01-2122,00:00:00,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_-50273257731426871 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3393,24-01-2122,00:00:00,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.35.1:50010 is added to blk_-8162512552777886199 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3394,24-01-2122,00:00:00,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.64:50010 is added to blk_-50273257731426871 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3395,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.191:50010 is added to blk_-2573988170548478524 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3396,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.160:50010 is added to blk_-1700929423419481113 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3397,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000220_0/part-00220. blk_-3876575027880456041,E22,BLOCK* NameSystem.allocateBlock:<*>
3398,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000314_0/part-00314. blk_-7831665753665975065,E22,BLOCK* NameSystem.allocateBlock:<*>
3399,24-01-2122,00:00:00,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.175:50010 is added to blk_4845477247445346914 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3400,24-01-2122,00:00:00,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.192:50010 is added to blk_7352609810175565501 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3401,24-01-2122,00:00:00,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_5133892961859808126 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3402,24-01-2122,00:00:00,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000059_0/part-00059. blk_-6899032568103917580,E22,BLOCK* NameSystem.allocateBlock:<*>
3403,24-01-2122,00:00:00,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.115:50010 is added to blk_-5835224384325268050 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3404,24-01-2122,00:00:00,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_-8162512552777886199 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3405,24-01-2122,00:00:00,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000327_0/part-00327. blk_-5151714183399086516,E22,BLOCK* NameSystem.allocateBlock:<*>
3406,24-01-2122,00:00:00,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.6:50010 is added to blk_-5950249832413179417 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3407,24-01-2122,00:00:00,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_-7689031213313245416 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3408,24-01-2122,00:00:00,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000161_0/part-00161. blk_1599799993385491920,E22,BLOCK* NameSystem.allocateBlock:<*>
3409,24-01-2122,00:00:00,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000331_0/part-00331. blk_5884950680255995064,E22,BLOCK* NameSystem.allocateBlock:<*>
3410,24-01-2122,00:00:00,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.53:50010 is added to blk_-2682415100025107597 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3411,24-01-2122,00:00:00,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.53:50010 is added to blk_-8162512552777886199 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3412,24-01-2122,00:00:00,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.195:50010 is added to blk_-2573988170548478524 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3413,24-01-2122,00:00:00,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.175:50010 is added to blk_-1700929423419481113 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3414,24-01-2122,00:00:00,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.101:50010 is added to blk_8910234103556704078 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3415,24-01-2122,00:00:00,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.211:50010 is added to blk_8910234103556704078 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3416,24-01-2122,00:00:00,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000084_0/part-00084. blk_-7375971436657227021,E22,BLOCK* NameSystem.allocateBlock:<*>
3417,24-01-2122,00:00:00,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000270_0/part-00270. blk_-4292103160769565108,E22,BLOCK* NameSystem.allocateBlock:<*>
3418,24-01-2122,00:00:00,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_5133892961859808126 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3419,24-01-2122,00:00:00,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_-7689031213313245416 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3420,24-01-2122,00:00:00,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000138_0/part-00138. blk_-9160124113518814252,E22,BLOCK* NameSystem.allocateBlock:<*>
3421,24-01-2122,00:00:00,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-2682415100025107597 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
3422,24-01-2122,00:00:00,148,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4649698331936539655 terminating,E11,PacketResponder <*> for block <*> terminating
3423,24-01-2122,00:00:00,148,INFO,dfs.DataNode$PacketResponder,Received block blk_4649698331936539655 of size 67108864 from /10.251.214.67,E9,Received block <*> of size <*> from /<*>
3424,24-01-2122,00:00:00,150,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4649698331936539655 terminating,E11,PacketResponder <*> for block <*> terminating
3425,24-01-2122,00:00:00,150,INFO,dfs.DataNode$PacketResponder,Received block blk_4649698331936539655 of size 67108864 from /10.251.31.242,E9,Received block <*> of size <*> from /<*>
3426,24-01-2122,00:00:00,151,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-518459762181346762 terminating,E11,PacketResponder <*> for block <*> terminating
3427,24-01-2122,00:00:00,151,INFO,dfs.DataNode$PacketResponder,Received block blk_-518459762181346762 of size 67108864 from /10.251.30.179,E9,Received block <*> of size <*> from /<*>
3428,24-01-2122,00:00:00,152,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2221775105544933826 terminating,E11,PacketResponder <*> for block <*> terminating
3429,24-01-2122,00:00:00,152,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-4309280423174037990 terminating,E11,PacketResponder <*> for block <*> terminating
3430,24-01-2122,00:00:00,152,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4649698331936539655 terminating,E11,PacketResponder <*> for block <*> terminating
3431,24-01-2122,00:00:00,152,INFO,dfs.DataNode$PacketResponder,Received block blk_2221775105544933826 of size 67108864 from /10.251.123.132,E9,Received block <*> of size <*> from /<*>
3432,24-01-2122,00:00:00,152,INFO,dfs.DataNode$PacketResponder,Received block blk_-4309280423174037990 of size 67108864 from /10.250.14.38,E9,Received block <*> of size <*> from /<*>
3433,24-01-2122,00:00:00,152,INFO,dfs.DataNode$PacketResponder,Received block blk_4649698331936539655 of size 67108864 from /10.251.31.242,E9,Received block <*> of size <*> from /<*>
3434,24-01-2122,00:00:00,153,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1732876454483854279 terminating,E11,PacketResponder <*> for block <*> terminating
3435,24-01-2122,00:00:00,153,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2221775105544933826 terminating,E11,PacketResponder <*> for block <*> terminating
3436,24-01-2122,00:00:00,153,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2689014683808259029 terminating,E11,PacketResponder <*> for block <*> terminating
3437,24-01-2122,00:00:00,153,INFO,dfs.DataNode$PacketResponder,Received block blk_1732876454483854279 of size 67108864 from /10.251.125.174,E9,Received block <*> of size <*> from /<*>
3438,24-01-2122,00:00:00,153,INFO,dfs.DataNode$PacketResponder,Received block blk_2221775105544933826 of size 67108864 from /10.251.111.130,E9,Received block <*> of size <*> from /<*>
3439,24-01-2122,00:00:00,153,INFO,dfs.DataNode$PacketResponder,Received block blk_2689014683808259029 of size 67108864 from /10.251.214.175,E9,Received block <*> of size <*> from /<*>
3440,24-01-2122,00:00:00,154,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2689014683808259029 terminating,E11,PacketResponder <*> for block <*> terminating
3441,24-01-2122,00:00:00,154,INFO,dfs.DataNode$PacketResponder,Received block blk_2689014683808259029 of size 67108864 from /10.251.214.175,E9,Received block <*> of size <*> from /<*>
3442,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_38865049064139660 terminating,E11,PacketResponder <*> for block <*> terminating
3443,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_40441923226500563 terminating,E11,PacketResponder <*> for block <*> terminating
3444,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2221775105544933826 terminating,E11,PacketResponder <*> for block <*> terminating
3445,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-2573988170548478524 terminating,E11,PacketResponder <*> for block <*> terminating
3446,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_40441923226500563 terminating,E11,PacketResponder <*> for block <*> terminating
3447,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6121212718624278543 terminating,E11,PacketResponder <*> for block <*> terminating
3448,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,Received block blk_2221775105544933826 of size 67108864 from /10.251.111.130,E9,Received block <*> of size <*> from /<*>
3449,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,Received block blk_-2573988170548478524 of size 67108864 from /10.251.71.68,E9,Received block <*> of size <*> from /<*>
3450,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,Received block blk_38865049064139660 of size 67108864 from /10.251.90.239,E9,Received block <*> of size <*> from /<*>
3451,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,Received block blk_40441923226500563 of size 67108864 from /10.251.65.237,E9,Received block <*> of size <*> from /<*>
3452,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,Received block blk_40441923226500563 of size 67108864 from /10.251.65.237,E9,Received block <*> of size <*> from /<*>
3453,24-01-2122,00:00:00,155,INFO,dfs.DataNode$PacketResponder,Received block blk_6121212718624278543 of size 67108864 from /10.250.6.191,E9,Received block <*> of size <*> from /<*>
3454,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1937926427363440853 terminating,E11,PacketResponder <*> for block <*> terminating
3455,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2689014683808259029 terminating,E11,PacketResponder <*> for block <*> terminating
3456,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_40441923226500563 terminating,E11,PacketResponder <*> for block <*> terminating
3457,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6121212718624278543 terminating,E11,PacketResponder <*> for block <*> terminating
3458,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1732876454483854279 terminating,E11,PacketResponder <*> for block <*> terminating
3459,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1937926427363440853 terminating,E11,PacketResponder <*> for block <*> terminating
3460,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,Received block blk_1732876454483854279 of size 67108864 from /10.251.27.63,E9,Received block <*> of size <*> from /<*>
3461,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,Received block blk_1937926427363440853 of size 67108864 from /10.251.110.8,E9,Received block <*> of size <*> from /<*>
3462,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,Received block blk_1937926427363440853 of size 67108864 from /10.251.67.113,E9,Received block <*> of size <*> from /<*>
3463,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,Received block blk_2689014683808259029 of size 67108864 from /10.251.107.227,E9,Received block <*> of size <*> from /<*>
3464,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,Received block blk_40441923226500563 of size 67108864 from /10.251.109.236,E9,Received block <*> of size <*> from /<*>
3465,24-01-2122,00:00:00,156,INFO,dfs.DataNode$PacketResponder,Received block blk_6121212718624278543 of size 67108864 from /10.250.6.191,E9,Received block <*> of size <*> from /<*>
3466,24-01-2122,00:00:00,157,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3953559589275347835 terminating,E11,PacketResponder <*> for block <*> terminating
3467,24-01-2122,00:00:00,157,INFO,dfs.DataNode$PacketResponder,Received block blk_3953559589275347835 of size 67108864 from /10.251.214.18,E9,Received block <*> of size <*> from /<*>
3468,24-01-2122,00:00:00,158,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6121212718624278543 terminating,E11,PacketResponder <*> for block <*> terminating
3469,24-01-2122,00:00:00,158,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1732876454483854279 terminating,E11,PacketResponder <*> for block <*> terminating
3470,24-01-2122,00:00:00,158,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1937926427363440853 terminating,E11,PacketResponder <*> for block <*> terminating
3471,24-01-2122,00:00:00,158,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_7804208990899438071 terminating,E11,PacketResponder <*> for block <*> terminating
3472,24-01-2122,00:00:00,158,INFO,dfs.DataNode$PacketResponder,Received block blk_1732876454483854279 of size 67108864 from /10.251.27.63,E9,Received block <*> of size <*> from /<*>
3473,24-01-2122,00:00:00,158,INFO,dfs.DataNode$PacketResponder,Received block blk_1937926427363440853 of size 67108864 from /10.251.67.113,E9,Received block <*> of size <*> from /<*>
3474,24-01-2122,00:00:00,158,INFO,dfs.DataNode$PacketResponder,Received block blk_6121212718624278543 of size 67108864 from /10.251.194.102,E9,Received block <*> of size <*> from /<*>
3475,24-01-2122,00:00:00,158,INFO,dfs.DataNode$PacketResponder,Received block blk_7804208990899438071 of size 67108864 from /10.251.199.150,E9,Received block <*> of size <*> from /<*>
3476,24-01-2122,00:00:00,159,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-518459762181346762 terminating,E11,PacketResponder <*> for block <*> terminating
3477,24-01-2122,00:00:00,159,INFO,dfs.DataNode$PacketResponder,Received block blk_-518459762181346762 of size 67108864 from /10.251.90.81,E9,Received block <*> of size <*> from /<*>
3478,24-01-2122,00:00:00,160,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7804208990899438071 terminating,E11,PacketResponder <*> for block <*> terminating
3479,24-01-2122,00:00:00,160,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3953559589275347835 terminating,E11,PacketResponder <*> for block <*> terminating
3480,24-01-2122,00:00:00,160,INFO,dfs.DataNode$PacketResponder,Received block blk_3953559589275347835 of size 67108864 from /10.250.10.144,E9,Received block <*> of size <*> from /<*>
3481,24-01-2122,00:00:00,160,INFO,dfs.DataNode$PacketResponder,Received block blk_7804208990899438071 of size 67108864 from /10.251.90.239,E9,Received block <*> of size <*> from /<*>
3482,24-01-2122,00:00:00,161,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_7804208990899438071 terminating,E11,PacketResponder <*> for block <*> terminating
3483,24-01-2122,00:00:00,161,INFO,dfs.DataNode$PacketResponder,Received block blk_7804208990899438071 of size 67108864 from /10.251.199.150,E9,Received block <*> of size <*> from /<*>
3484,24-01-2122,00:00:00,163,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7194027365856463559 terminating,E11,PacketResponder <*> for block <*> terminating
3485,24-01-2122,00:00:00,163,INFO,dfs.DataNode$PacketResponder,Received block blk_-7194027365856463559 of size 67108864 from /10.250.6.214,E9,Received block <*> of size <*> from /<*>
3486,24-01-2122,00:00:00,168,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4296171014141925719 src: /10.251.199.225:48289 dest: /10.251.199.225:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3487,24-01-2122,00:00:00,171,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5884950680255995064 src: /10.251.35.1:58483 dest: /10.251.35.1:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3488,24-01-2122,00:00:00,172,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7831665753665975065 src: /10.251.75.79:35486 dest: /10.251.75.79:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3489,24-01-2122,00:00:00,173,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1599799993385491920 src: /10.251.203.129:58760 dest: /10.251.203.129:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3490,24-01-2122,00:00:00,173,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7196328834103783317 src: /10.250.6.191:33590 dest: /10.250.6.191:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3491,24-01-2122,00:00:00,173,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8579301465840265748 src: /10.251.65.237:58961 dest: /10.251.65.237:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3492,24-01-2122,00:00:00,174,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7831665753665975065 src: /10.251.30.6:46636 dest: /10.251.30.6:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3493,24-01-2122,00:00:00,174,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8579301465840265748 src: /10.251.65.237:42082 dest: /10.251.65.237:50010,E5,Receiving block <*> src: /<*> dest: /<*>
3494,24-01-2122,00:00:00,174,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8768530263404097174 src: /10.251.67.113:49614 dest: /10.251.67.113:50010,E5,Receiving block <*> src: /<*> dest: /<*>
